source_id,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp
1360404610103493376,18.932323,,,,,
1360404610103493504,20.155716,,,,,
1360404610103494400,20.386768,,,,,
1360404610103494656,20.533522,19.993652,19.680893,0.3127594,-0.5398693,0.8526287
1360404610103494784,20.787025,,,,,
1360404610103496064,19.016432,18.340479,17.9581,0.38237953,-0.6759529,1.0583324
1360404610103496448,19.651161,20.49403,19.52116,0.9728699,0.8428688,0.13000107
1360404610103496832,20.021967,,,,,
1360404610103496960,20.082771,,,,,
1360404610103497088,19.46863,,,,,
1360404610103497216,19.080849,18.48673,17.832827,0.65390396,-0.5941181,1.2480221
1360404610103497472,19.150602,18.570704,18.109142,0.4615612,-0.57989883,1.04146
1360404610103497856,20.82249,,,,,
1360404610103498752,15.552418,15.548017,15.4942045,0.053812027,-0.004401207,0.058213234
1360404610103499520,18.660278,18.851536,18.300966,0.55056953,0.19125748,0.35931206
1360404610103499648,20.170721,,,,,
1360404610103500288,18.22961,,,,,
1360404610103500416,18.602388,,,,,
1360404610103502720,20.250689,,20.256342,,,-0.0056533813
1360404610103505536,18.259907,18.489618,17.919308,0.5703106,0.22971153,0.34059906
1360404610103506432,20.241322,,,,,
1360404610103506560,18.313663,17.663452,17.05672,0.6067314,-0.65021133,1.2569427
1360404610103506688,18.239359,17.682821,17.094778,0.5880432,-0.5565376,1.1445808
1360404610103506816,18.950962,18.24796,,,-0.7030029,
1360404610103507968,19.66464,19.878021,19.584454,0.29356766,0.21338081,0.080186844
1360404610103508608,18.969946,,,,,
1360404610103508864,18.700357,18.407923,17.833094,0.5748291,-0.2924347,0.8672638
1360404610103509504,19.76179,19.910065,19.202873,0.70719147,0.14827538,0.5589161
1360404610103510784,20.566257,,,,,
1360404610103510912,19.21393,,,,,
1360404610103511040,18.75603,18.337051,17.768862,0.5681896,-0.41897774,0.98716736
1360404610103511168,19.791378,,,,,
1360404610103512192,19.653164,20.194979,19.452536,0.7424431,0.5418148,0.20062828
1360404610103512832,20.9072,,,,,
1360404610103515392,19.43397,19.080404,18.59008,0.49032402,-0.35356522,0.84388924
1360404610103515776,20.367317,,,,,
1360404610103515904,20.349792,,,,,
1360404610103516032,18.949677,18.803946,18.10566,0.69828606,-0.14573097,0.844017
1360404610103516288,18.742622,,,,,
1360404610103516672,19.43697,19.368923,18.654627,0.71429634,-0.06804657,0.7823429
1360404610103517440,19.426931,19.267752,18.603758,0.66399384,-0.15917969,0.8231735
1360404610103518336,18.787304,18.601406,18.064531,0.5368748,-0.18589783,0.7227726
1360404610103518464,20.115032,,,,,
1360404610103518592,20.251415,,,,,
1360404610103520384,18.93437,,,,,
1360404610103521280,19.908802,20.024448,19.271252,0.7531967,0.11564636,0.63755035
1360404610103522048,19.550909,19.884035,19.456095,0.42794037,0.33312607,0.0948143
1360404610103522304,20.288023,,,,,
1360404610103522432,19.191845,,,,,
1360404610103522688,18.890364,,,,,
1360404610103522816,19.486717,,,,,
1360404610103522944,19.540747,,,,,
1360404610103523456,19.020372,,,,,
1360404610103523584,19.953701,,,,,
1360404610103523968,20.137455,19.063585,18.468166,0.59541893,-1.0738697,1.6692886
1360404610103527936,18.482136,18.50662,17.870926,0.6356945,0.024484634,0.61120987
1360404610103528960,19.573412,19.589283,18.874393,0.7148895,0.015871048,0.6990185
1360404610103529472,18.402338,,,,,
1360404610103531008,19.486254,,,,,
1360404610103531904,18.942541,18.942122,18.340097,0.6020241,-4.196167E-4,0.6024437
1360404610103532928,19.998846,,,,,
1360404610103533056,20.181559,,,,,
1360404610103535360,20.01543,,,,,
1360404610103535488,20.40731,,,,,
1360404610103536128,19.179947,,,,,
1360404610103537920,19.747143,,,,,
1360404610103538944,19.399382,,,,,
1360404610103540096,18.242487,16.278454,16.199038,0.079416275,-1.9640331,2.0434494
1360404610103540224,16.384485,16.169367,16.154936,0.014431,-0.21511841,0.22954941
1360404610103541504,19.979216,,,,,
1360404610103542912,18.471373,17.96834,17.32309,0.6452503,-0.5030327,1.148283
1360404610103543552,19.49797,18.74354,18.179548,0.56399155,-0.7544308,1.3184223
1360404610103543808,19.282562,,,,,
1360404610103544064,18.115747,18.054346,17.471369,0.5829773,-0.061401367,0.64437866
1360404610103544320,20.196556,,,,,
1360404610103544448,19.594112,,,,,
1360404610103545216,19.54997,,,,,
1360404610103545600,20.285254,,,,,
1360404610103545728,19.681747,,,,,
1360404610103545856,19.982712,,,,,
1360404610103546112,18.811682,18.581553,17.932821,0.64873123,-0.23012924,0.8788605
1360404610103547264,18.674582,,,,,
1360404610103547392,19.91198,,,,,
1360404610103548160,19.17432,,,,,
1360404610103548288,18.57538,18.334646,17.758738,0.57590866,-0.2407341,0.81664276
1360404610103550080,19.714737,,,,,
1360404610103550336,17.650505,17.584465,16.871023,0.71344185,-0.06604004,0.7794819
1360404610103550464,19.511282,,,,,
1360404610103551232,20.062048,,,,,
1360404610103553536,20.035692,,,,,
1360404610103553664,20.21908,,,,,
1360404610103553792,19.557076,,,,,
1360404610103554560,19.793737,,,,,
1360404610103555584,20.010223,,,,,
1360404610103555712,19.597263,,,,,
1360404610103555968,18.399614,17.931366,,,-0.46824837,
1360404610103556480,17.991598,18.022663,17.333158,0.6895046,0.031064987,0.65843964
1360404610103558144,18.966646,,,,,
1360404610103559680,19.503107,,,,,
1360404610103560320,20.192917,,,,,
1360404610103560960,18.90011,18.879568,18.26348,0.61608887,-0.020542145,0.636631
1360404610103561728,19.059982,19.003782,18.524542,0.47924042,-0.056200027,0.53544044
1360404610103562112,19.999386,,,,,
1360404610103565312,18.883497,,,,,
1360404610103567488,19.277956,19.077957,18.774485,0.30347252,-0.19999886,0.5034714
1360404610103570432,18.337091,18.38486,17.794092,0.5907669,0.04776764,0.54299927
1360404610103570560,20.083206,,,,,
1360404610103570688,20.323006,,,,,
1360404610103572480,19.507267,,,,,
1360404610103575936,19.656946,,,,,
1360404610103579264,14.372937,14.590491,13.54311,1.0473814,0.21755409,0.8298273
1360404610103579392,17.646542,,,,,
1360404610103580032,18.321655,17.995003,17.36937,0.62563324,-0.32665253,0.95228577
1360404610103580160,19.273111,,,,,
1360404610103580416,20.405102,,,,,
1360404610103580672,19.116898,18.186165,17.764452,0.42171288,-0.9307327,1.3524456
1360404610103580800,19.671106,,,,,
1360404610103580928,19.32233,,,,,
1360404610103581056,19.664951,,,,,
1360404610103582848,19.419235,18.692581,18.075146,0.61743546,-0.72665405,1.3440895
1360404610103582976,18.80566,18.27659,17.945349,0.3312416,-0.5290699,0.8603115
1360404610103583232,19.383066,,,,,
1360404610103588864,20.309483,,,,,
1360404610103589888,18.994581,,,,,
1360404610103590016,19.41245,,,,,
1360404610103590144,19.547022,,,,,
1360404610103592192,18.887245,18.21352,17.86038,0.35313988,-0.6737251,1.026865
1360404610103592320,18.813942,18.336727,17.777164,0.5595627,-0.4772148,1.0367775
1360404610103592448,19.237011,,,,,
1360404610103592704,18.199461,18.451155,17.76814,0.6830139,0.25169373,0.4313202
1360404610103602816,20.318392,,,,,
1360404610103608576,19.26862,,,,,
1360404610103615360,18.856354,18.849947,18.262827,0.58712006,-0.006406784,0.59352684
1360404610103626240,19.740791,,,,,
1360404610106278912,20.610733,,,,,
1360404610106281216,20.351694,20.042881,19.291794,0.7510872,-0.3088131,1.0599003
1360404610106281344,19.990574,20.118345,19.48371,0.6346359,0.12777138,0.50686455
1360404610106281472,20.162842,,,,,
1360404610106283136,18.438545,18.312706,17.647446,0.6652603,-0.12583923,0.79109955
1360404610106294400,19.367891,19.419796,18.862165,0.55763054,0.05190468,0.50572586
1360404610107682304,20.170206,,,,,
1360404610107682432,19.32816,,,,,
1360404610107682560,20.742685,,,,,
1360404610107683200,20.787218,20.889744,,,0.10252571,
1360404610107686144,20.7146,,,,,
1360404610108029440,19.794485,,,,,
1360404610108030976,19.678238,,,,,
1360404610108031872,19.883072,20.117426,18.701971,1.4154549,0.23435402,1.1811008
1360404610108059264,20.50652,,,,,
1360404610108280576,20.704685,,,,,
1360404610108281216,20.786995,,,,,
1360404610108297472,20.38539,,,,,
1360404610108393216,20.632465,,,,,
1360404610108393344,19.93408,,,,,
1360404610108395392,16.751715,16.822187,15.996095,0.8260927,0.07047272,0.75562
1360404610108400384,20.355988,,,,,
1360404610108401536,15.265361,15.259163,15.053368,0.20579529,-0.0061979294,0.21199322
1360404610108401792,17.978804,17.472979,16.91874,0.5542393,-0.50582504,1.0600643
1360404610108402560,18.583807,,,,,
1360404610108402688,15.386482,15.774174,14.795619,0.9785547,0.3876915,0.5908632
1360404610103481984,19.381617,19.566504,18.694605,0.87189865,0.18488693,0.6870117
1360404610103482112,20.095652,,,,,
1360404610103482368,19.621273,,,,,
1360404610103482496,19.581728,,,,,
1360404610103482624,19.743307,,,,,
1360404610103482752,20.373947,,,,,
1360404610103482880,20.113552,,,,,
1360404610103483264,18.88479,18.265015,17.636341,0.62867355,-0.6197758,1.2484493
1360404610103483392,19.2869,,,,,
1360404610103483648,19.435463,19.335691,18.578787,0.7569046,-0.0997715,0.8566761
1360404610103483904,18.794472,,,,,
1360404610103484160,20.09261,,,,,
1360404610103484288,20.289896,,,,,
1360404610103484416,19.384281,,,,,
1360404610103485568,18.913084,19.248001,18.91111,0.33689117,0.33491707,0.0019741058
1360404610103486208,18.772509,,,,,
1360404610103486592,17.947052,17.734282,17.206442,0.52783966,-0.21277046,0.7406101
1360404610103486720,18.686407,,,,,
1360404610108407936,20.081278,19.129025,18.864824,0.2642002,-0.95225334,1.2164536
1360404610108410752,14.090364,14.48487,13.5119,0.97297,0.3945055,0.5784645
1360404610108413568,18.2467,18.557222,18.125816,0.43140602,0.31052208,0.12088394
1360404610108418432,18.470907,18.678488,18.088648,0.58983994,0.20758057,0.38225937
1360404610108419840,16.952002,17.108805,16.285175,0.8236294,0.15680313,0.66682625
1360404610108420736,19.343597,,,,,
1360404610108423040,19.991114,,,,,
1360404610108423168,19.465971,,,,,
1360404610108423296,17.798937,17.98611,17.22367,0.76244164,0.18717384,0.5752678
1360404610108428160,15.736875,15.729762,15.750557,-0.020794868,-0.007112503,-0.013682365
1360404610108432000,19.016232,19.37026,19.148338,0.22192192,0.3540287,-0.13210678
1360404610108436096,18.412159,18.275541,17.665895,0.60964584,-0.13661766,0.7462635
1360404610108436992,19.812567,,,,,
1360404610108437120,18.5164,17.991398,17.308128,0.6832695,-0.5250015,1.208271
1360404610108440704,19.111746,18.432032,15.792335,2.639697,-0.6797142,3.3194113
1360404610108441472,19.763016,,,,,
1360404610108443648,18.601816,18.389694,17.78541,0.6042843,-0.21212196,0.81640625
1360404610108446464,15.112547,15.197452,14.803295,0.39415646,0.08490467,0.3092518
1360404610108447872,19.23775,19.002716,18.473711,0.52900505,-0.23503304,0.7640381
1360404610108454016,15.055571,,,,,
1360404610108456320,19.454393,,,,,
1360404610108457600,18.379179,17.767603,17.142876,0.62472725,-0.6115761,1.2363033
1360404610108458368,18.62279,,,,,
1360404610108459008,20.336254,,,,,
1360404610108459136,20.093918,,,,,
1360404610109481984,20.397943,,19.047365,,,1.3505783
1360404610109634176,20.758757,,,,,
1360404610109634560,20.453314,,,,,
1360404610109869696,18.987085,18.716238,18.041136,0.67510223,-0.27084732,0.94594955
1360404610109872896,19.55709,18.306133,17.643295,0.662838,-1.2509575,1.9137955
1360404610109875200,19.636639,19.083069,18.333591,0.7494774,-0.5535698,1.3030472
1360404610109876352,20.42913,,,,,
1360404610109876480,19.11274,18.469683,17.918074,0.55160904,-0.64305687,1.1946659
1360404610109877376,19.507835,,,,,
1360404610109882112,18.463411,18.3031,17.65672,0.6463814,-0.16031075,0.8066921
1360404610109884800,19.18361,,,,,
1360404610109884928,19.92598,,,,,
1360404610109885184,19.809155,,,,,
1360404610110336512,20.683477,,,,,
1360404610110336640,19.424633,,,,,
1360404610110336768,19.27437,18.745947,18.025711,0.7202358,-0.5284233,1.2486591
1360404610110338944,19.796125,,,,,
1360404610110336896,18.21476,17.889942,17.297634,0.59230804,-0.32481766,0.9171257
1360404610110337280,20.254597,,,,,
1360404610110337792,18.471264,17.848944,17.212164,0.6367798,-0.6223202,1.2591
1360404610110337920,18.928919,18.324017,17.861988,0.4620285,-0.60490227,1.0669308
1360404610110338176,19.270275,18.715979,18.237808,0.4781704,-0.5542965,1.0324669
1360404610110338432,19.850166,,,,,
1360404610110338816,19.782417,,,,,
1360404610110339200,19.868969,,,,,
1360404610110339328,18.955366,,,,,
1360404610110339712,18.696625,18.12617,17.18865,0.9375191,-0.57045555,1.5079746
1360404610110340224,20.074078,,,,,
1360404640170887552,15.242831,15.303794,15.126785,0.17700863,0.060962677,0.11604595
1360404640170891904,18.620308,17.602339,16.881937,0.72040176,-1.0179691,1.7383709
1360404640170895232,15.509009,15.489672,15.414449,0.07522297,-0.019337654,0.09456062
1360404640170897792,16.794474,17.063097,16.222439,0.8406582,0.26862335,0.57203484
1360404640170898176,13.837205,14.258974,13.202407,1.0565672,0.42176914,0.63479805
1360404640170899328,15.854089,16.15596,15.219637,0.93632317,0.3018713,0.63445187
1360404640170902528,17.878206,,,,,
1360404640170903552,18.914898,,,,,
1360404640170904960,15.381921,15.622738,14.667268,0.9554701,0.24081707,0.714653
1360404640170906112,17.015612,17.230696,16.367777,0.86291885,0.21508408,0.6478348
1360404644463371264,19.608507,,,,,
1360404644463371776,19.338774,,,,,
1360404644463377152,19.786184,,,,,
1360404644463377280,17.97822,17.945873,17.290415,0.65545845,-0.032346725,0.6878052
1360404644463377408,20.009844,,,,,
1360404644463378304,18.80197,18.652546,17.975279,0.6772671,-0.1494236,0.8266907
1360404644463380096,17.578653,17.515741,16.742826,0.7729149,-0.06291199,0.8358269
1360404644463380608,19.78403,,,,,
1360404644463387008,17.914907,18.138918,17.52255,0.61636734,0.22401047,0.39235687
1360404644463389568,20.381243,,,,,
1360404644463389696,20.430075,,,,,
1360404644463389824,19.107407,,,,,
1360404644463389952,19.26105,,,,,
1360404644463390336,18.674393,,,,,
1360404644463402624,19.541395,,,,,
1360404644463405312,18.464602,17.662016,17.07344,0.58857536,-0.8025856,1.391161
1360404644463405440,19.278337,,,,,
1360404644463405568,18.088715,17.573904,16.982498,0.59140587,-0.51481056,1.1062164
1360404644463411584,19.302023,19.102312,18.44706,0.65525246,-0.19971085,0.8549633
1360404644463415424,19.168144,,,,,
1360404644463415680,18.917355,17.898314,17.282976,0.6153374,-1.0190411,1.6343784
1360404644463415808,18.743267,17.93507,17.328768,0.60630226,-0.808197,1.4144993
1360404644463415936,19.660624,,,,,
1360404644463416064,20.107597,,,,,
1360404644463416192,20.26308,,,,,
1360404644463416320,18.757185,18.891521,18.35455,0.53697205,0.13433647,0.40263557
1360404644463420160,19.145107,19.314138,19.068144,0.24599457,0.16903114,0.076963425
1360404644463420416,17.70971,17.806185,17.118635,0.6875496,0.0964756,0.591074
1360404644463421184,18.811302,18.948729,18.387814,0.560915,0.13742638,0.42348862
1360404644463421440,20.424742,,,,,
1360404644463426304,20.466936,,,,,
1360404644463426432,17.744095,17.889954,17.162413,0.72754097,0.14585876,0.5816822
1360404644463431168,19.782652,,,,,
1360404644463431296,18.288113,17.441895,16.73868,0.70321465,-0.8462181,1.5494328
1360404644463431424,18.265842,17.438572,16.858986,0.579586,-0.8272705,1.4068565
1360404644463431552,19.387728,,,,,
1360404644463431680,19.131407,,,,,
1360404644463435648,20.18436,,,,,
1360404644463435904,20.907701,,,,,
1360404644463436032,20.419245,,,,,
1360404644463436928,19.83353,,,,,
1360404644463437184,16.336231,16.229343,16.321938,-0.09259415,-0.10688782,0.014293671
1360404644463440896,18.116947,17.353071,16.70651,0.64656067,-0.76387596,1.4104366
1360404644463441024,18.505054,,,,,
1360404644463441152,18.552559,,,,,
1360404644463441280,19.914415,,,,,
1360404644463441408,18.246151,,,,,
1360404644463443328,19.133743,19.247854,18.58243,0.66542435,0.11411095,0.5513134
1360404644463445760,19.030258,,,,,
1360404644463446016,17.841375,,,,,
1360404644463446144,16.106619,15.827928,15.678095,0.14983273,-0.2786913,0.42852402
1360404644463448064,19.746336,,,,,
1360404644463455872,20.022062,,,,,
1360404644463456000,19.487644,,,,,
1360404644463456128,18.850098,18.64641,18.019785,0.62662506,-0.20368767,0.8303127
1360404644463456256,18.87678,18.672174,18.086744,0.58543015,-0.2046051,0.79003525
1360404644463456384,19.13122,19.441195,18.754898,0.68629646,0.30997467,0.3763218
1360404644463457280,19.878262,,,,,
1360404644463459072,19.330458,19.126637,18.826815,0.29982185,-0.20382118,0.50364304
1360404644463470336,19.381535,18.738983,18.006025,0.73295784,-0.6425514,1.3755093
1360404644463473024,20.291727,,,,,
1360404644463473152,19.022572,19.362225,18.822083,0.54014206,0.33965302,0.20048904
1360404644463473792,18.440895,18.646349,18.030926,0.6154232,0.20545387,0.40996933
1360404644463474432,19.238844,,,,,
1360404644463479808,20.631458,,,,,
1360404644463484160,19.553373,,,,,
1360404644463484288,18.671848,,,,,
1360404644463485440,19.36535,18.548643,18.632368,-0.083724976,-0.8167076,0.73298264
1360404644463485568,19.393486,,,,,
1360404644463487232,19.17918,19.098148,18.435186,0.66296196,-0.0810318,0.74399376
1360404644463487360,20.348557,20.460278,17.679888,2.7803898,0.11172104,2.6686687
1360404644463487488,20.391115,,,,,
1360404644463487616,20.043455,,,,,
1360404644463487744,18.878046,18.30513,17.290035,1.0150948,-0.57291603,1.5880108
1360404644463500416,19.73198,19.29568,18.927485,0.36819458,-0.43630028,0.80449486
1360404644463500544,19.853392,,,,,
1360404644463504384,20.145927,,,,,
1360404644463504768,20.193947,,,,,
1360404644463504896,19.487444,,,,,
1360404644463505024,18.888737,18.01421,17.40577,0.6084404,-0.874527,1.4829674
1360404644463505152,19.615635,,,,,
1360404644463505280,19.662443,,,,,
1360404644463505408,19.414553,,,,,
1360404644463505536,18.928228,17.958042,17.378708,0.57933426,-0.97018623,1.5495205
1360404644463508736,19.540987,,,,,
1360404644463509504,19.145765,19.11977,18.327707,0.79206276,-0.025995255,0.818058
1360404644463509632,18.483719,18.26017,17.66851,0.59165955,-0.22354889,0.81520844
1360404644463509760,18.498632,18.48845,17.966793,0.52165604,-0.010183334,0.5318394
1360404644463513984,17.670046,,,,,
1360404644463514496,18.49182,18.616451,17.985214,0.63123703,0.12463188,0.50660515
1360404644463516800,19.65783,,,,,
1360404644463516928,19.074902,18.583248,18.076244,0.5070038,-0.49165344,0.9986572
1360404644463523968,18.568035,18.363972,17.759438,0.60453415,-0.20406342,0.80859756
1360404644463524224,20.302965,,,,,
1360404644463524480,20.172873,,,,,
1360404644463524608,19.499588,19.47018,18.39527,1.0749111,-0.029407501,1.1043186
1360404644463524736,20.175055,,,,,
1360404644463524992,19.420475,18.458685,17.96338,0.4953041,-0.9617901,1.4570942
1360404644463525760,19.63416,,,,,
1360404644463526016,18.972332,18.476196,18.120483,0.3557129,-0.4961357,0.8518486
1360404644463526144,19.520292,,,,,
1360404644463526272,17.046268,17.10942,16.284763,0.82465744,0.06315231,0.7615051
1360404644463527040,19.067968,,,,,
1360404644463527168,17.711674,17.2668,16.53356,0.7332401,-0.4448738,1.1781139
1360404644463527296,18.668312,,,,,
1360404644463527424,18.68548,,,,,
1360404644463527552,16.965546,17.027288,16.155844,0.8714447,0.061742783,0.8097019
1360404644463527680,18.124062,17.371946,16.771719,0.60022736,-0.75211525,1.3523426
1360404644463530112,18.046854,17.678698,16.997732,0.6809654,-0.36815643,1.0491219
1360404644463530240,18.986492,,,,,
1360404644463531776,18.332209,17.863781,17.190668,0.67311287,-0.46842766,1.1415405
1360404644463532928,19.236387,,,,,
1360404644463534464,19.370377,,,,,
1360404644463534592,18.510218,17.670382,17.021276,0.6491051,-0.8398361,1.4889412
1360404644463535104,18.658607,17.263092,16.580153,0.6829395,-1.3955154,2.078455
1360404644463535232,18.493782,17.483961,16.830038,0.65392303,-1.0098209,1.663744
1360404644463535872,20.44939,,,,,
1360404644463536000,20.533993,,,,,
1360404644463536128,18.509823,18.512552,17.858377,0.6541748,0.002729416,0.6514454
1360404644463537280,19.452766,,,,,
1360404644463537792,19.188057,,,,,
1360404644463537920,18.422812,17.860533,17.236187,0.6243458,-0.56227875,1.1866245
1360404644463538560,19.853502,,,,,
1360404644463538688,18.358162,18.076933,17.459219,0.6177139,-0.28122902,0.89894295
1360404644463538816,19.866623,,,,,
1360404644463540864,18.614485,,,,,
1360404644463543552,19.168043,19.30034,18.767359,0.5329819,0.13229752,0.40068436
1360404644463564672,19.950655,,,,,
1360404644463564928,19.067854,,,,,
1360404644463565184,18.815926,18.350708,17.832958,0.5177498,-0.4652176,0.9829674
1360404644463565952,18.414349,18.038969,17.483446,0.5555229,-0.37537956,0.9309025
1360404644463566720,19.869589,,,,,
1360404644463566976,19.491316,19.085606,18.354107,0.7314987,-0.40571022,1.1372089
1360404644463567104,19.626509,,,,,
1360404644463567232,18.83066,18.30955,17.733616,0.57593346,-0.52111053,1.097044
1360404644463567360,19.606398,19.208008,18.492962,0.7150459,-0.39838982,1.1134357
1360404644463568640,17.860468,17.59789,16.914154,0.6837368,-0.26257706,0.94631386
1360404644463568896,18.717686,,,,,
1360404644463569792,19.984026,,,,,
1360404644463572096,19.457294,,,,,
1360404644463572224,19.011272,,,,,
1360404644463572352,18.793985,17.741774,17.108881,0.6328926,-1.0522118,1.6851044
1360404644463573632,19.971727,,,,,
1360404644463574528,18.227465,,,,,
1360404644463574656,15.535802,15.4939165,15.410757,0.08315945,-0.041885376,0.12504482
1360404644463576576,19.591875,,,,,
1360404644463576704,18.615963,18.232466,17.547451,0.6850147,-0.38349724,1.068512
1360404644463576832,18.977423,,,,,
1360404644463576960,19.967657,,,,,
1360404644463577344,17.58346,,,,,
1360404644463577472,19.831308,,,,,
1360404644463577600,19.76655,,,,,
1360404644463577856,18.823202,17.901522,17.192411,0.70911026,-0.92168045,1.6307907
1360404644463577984,16.846344,16.59857,15.764355,0.83421516,-0.24777412,1.0819893
1360404644463578112,19.406837,,,,,
1360404644463578368,19.318153,,,,,
1360404644463578624,19.642914,,,,,
1360404644463578752,19.459774,,,,,
1360404644463578880,19.136257,,,,,
1360404644463579136,18.207577,17.660639,17.020555,0.6400833,-0.54693794,1.1870213
1360404644463580160,17.301765,17.189152,16.36718,0.8219719,-0.11261368,0.9345856
1360404644463580544,18.960716,17.341965,16.783041,0.5589237,-1.6187515,2.1776752
1360404644463580672,18.303846,17.204473,16.624533,0.5799408,-1.0993729,1.6793137
1360404644463580800,19.218134,,,,,
1360404644463581056,18.694862,,,,,
1360404644463582208,19.84412,,,,,
1360404644463582336,18.963379,,,,,
1360404644463582592,18.754347,,,,,
1360404644463582720,17.089544,16.815609,15.982668,0.83294106,-0.27393532,1.1068764
1360404644463582848,19.009577,,,,,
1360404644463582976,18.380913,,,,,
1360404644463583232,18.153105,17.691225,16.992075,0.6991501,-0.46187973,1.1610298
1360404644463592192,18.29875,18.097609,17.539324,0.55828476,-0.20114136,0.7594261
1360404644463593216,18.41801,18.315222,17.677647,0.63757515,-0.102788925,0.7403641
1360404644467044992,20.28675,,,,,
1360404644463621376,20.046108,,,,,
1360404644463593984,18.33793,18.206749,17.54725,0.6594982,-0.13118172,0.79067993
1360404644463594496,18.933876,17.712946,16.884172,0.8287735,-1.2209301,2.0497036
1360404644463594624,19.100468,18.270834,17.436705,0.83412933,-0.8296337,1.663763
1360404644463594752,18.757042,18.49798,17.670475,0.8275051,-0.2590618,1.0865669
1360404644463603200,19.310215,,,,,
1360404644463605632,18.851732,,,,,
1360404644463605760,19.69376,,,,,
1360404644463605888,20.278215,,,,,
1360404644463606016,19.7709,,,,,
1360404644463606144,19.701292,,,,,
1360404644463606272,19.686062,,,,,
1360404644463606528,18.955088,18.335226,17.759455,0.57577133,-0.6198616,1.1956329
1360404644463606912,19.669394,,,,,
1360404644463607040,19.482782,,,,,
1360404644463609344,16.2918,16.194813,16.196335,-0.0015220642,-0.09698677,0.09546471
1360404644463609984,18.397665,,,,,
1360404644463610112,19.043615,,,,,
1360404644463613184,17.645138,17.370409,16.600132,0.770277,-0.27472878,1.0450058
1360404644467049472,,,18.714468,,,
1360404644463614336,19.929966,,,,,
1360404644463614720,20.007175,,,,,
1360404644463615232,19.757818,18.836908,17.370075,1.4668331,-0.9209099,2.387743
1360404644463615360,19.298523,18.383444,17.610044,0.77339935,-0.9150791,1.6884785
1360404644463617152,20.048498,,,,,
1360404644463619840,17.879028,17.895271,17.15849,0.7367821,0.016242981,0.7205391
1360404644463621248,20.21578,,,,,
1360404678823143552,19.443117,,,,,
1360404644463621504,19.510254,18.838755,18.127028,0.71172714,-0.67149925,1.3832264
1360404644463622272,18.719378,18.014597,17.220219,0.7943783,-0.7047806,1.4991589
1360404644463625344,19.318487,,,,,
1360404644463625472,18.961105,,,,,
1360404644463625600,19.352144,,,,,
1360404644463626112,20.050436,,,,,
1360404644463626240,17.931896,17.96672,17.292746,0.673975,0.03482437,0.6391506
1360404644463626368,19.310856,19.369524,18.654556,0.7149677,0.058668137,0.6562996
1360404644463626880,13.6815605,14.085431,13.03245,1.0529814,0.40387058,0.6491108
1360404644463627008,17.518988,,,,,
1360404644463640832,19.076414,,,,,
1360404644463640960,18.057339,,,,,
1360404678823144448,20.185312,,,,,
1360404644463641088,18.610395,17.856884,17.217245,0.6396389,-0.7535114,1.3931503
1360404644463641216,16.407722,16.464035,15.587718,0.876317,0.05631256,0.82000446
1360404644463642112,19.058058,,,,,
1360404644463644160,17.430706,17.3522,16.531872,0.82032776,-0.07850647,0.8988342
1360404644463644288,19.615023,,,,,
1360404644463644416,19.798899,,,,,
1360404644463644544,18.146461,,,,,
1360404644463652736,18.725548,,,,,
1360404644463652864,18.320023,17.632257,16.886833,0.7454243,-0.6877651,1.4331894
1360404644463655296,19.064272,,,,,
1360404644463655680,19.359268,19.805,19.118036,0.68696404,0.44573212,0.24123192
1360404644463655936,19.74267,,,,,
1360404644463656064,19.246529,,,,,
1360404644463666176,19.592144,,,,,
1360404644463668224,18.208426,17.64707,16.909966,0.7371044,-0.5613556,1.29846
1360404644463668352,18.886856,17.759438,17.148054,0.61138344,-1.1274185,1.738802
1360404644463668608,18.611444,,,,,
1360404644463668864,18.78566,,,,,
1360404678823240192,17.857391,,,,,
1360404644463683840,19.101969,18.853333,17.935543,0.91778946,-0.24863625,1.1664257
1360404644463668992,18.505953,17.058382,16.534649,0.52373314,-1.4475708,1.9713039
1360404644463669248,18.1599,17.143715,16.467379,0.6763363,-1.0161858,1.692522
1360404644463670912,19.662258,20.211245,19.31582,0.8954239,0.54898643,0.34643745
1360404644463673088,16.197071,15.946632,15.110848,0.83578396,-0.2504387,1.0862226
1360404644463673600,18.518148,,,,,
1360404644463673856,18.63635,,,,,
1360404644463673984,17.806183,16.980162,16.296286,0.68387604,-0.8260212,1.5098972
1360404644463674112,18.601223,,,,,
1360404644463674240,16.390862,16.121462,15.127854,0.9936075,-0.26939964,1.2630072
1360404644463679488,19.733774,,,,,
1360404644463679616,17.178291,17.12533,16.249535,0.87579536,-0.05296135,0.9287567
1360404644463680512,19.087366,18.134975,17.1784,0.9565754,-0.9523907,1.9089661
1360404644463682944,18.844095,,,,,
1360404678823042688,19.386686,,,,,
1360404644463683968,18.376656,17.863998,17.26244,0.6015587,-0.51265717,1.1142159
1360404644463684096,19.416336,,,,,
1360404644463684864,19.464037,,,,,
1360404678823042944,19.168133,,,,,
1360404644463684992,20.393164,,,,,
1360404644463685120,19.874987,,,,,
1360404644463685376,18.555534,18.16501,17.40494,0.7600708,-0.3905239,1.1505947
1360404644463686016,19.55366,,,,,
1360404644463686272,18.935219,19.09944,18.37915,0.72028923,0.16422081,0.5560684
1360404644463686400,17.891045,17.528486,16.808067,0.72041893,-0.36255836,1.0829773
