source_id,ra,ra_error,dec,dec_error,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,grvs_mag,grvs_mag_error,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
1360397836940226176,259.1207648029447,0.25878376,43.195534541410254,0.28130317,0.1794552882109162,-4.88994959922534,-0.15017218261489973,19.763866,20.042858,19.32845,0.7144089,0.2789917,0.43541718,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
1360397836940228480,259.1263502049741,0.18042225,43.19743058272713,0.1923074,0.4587592911999472,-4.9822838424273765,-0.5163746076123237,19.236685,19.600391,18.858562,0.7418289,0.3637066,0.37812233,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
1360397836940232192,259.13468455903427,0.8671311,43.19982749016326,0.9496209,0.13613819748447437,-6.468891684749473,-1.6255045194929678,20.773418,21.258951,20.12453,1.1344204,0.48553276,0.64888763,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
1360397836945954560,259.1191087659477,4.8997817,43.19653098885372,3.355529,,,,21.084078,21.320206,20.496504,0.82370186,0.23612785,0.587574,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
1360397871299969792,259.13983978535174,0.5833545,43.1987474203881,0.6494058,0.6758030062815937,-5.537194938407665,-0.4603108295739063,20.484037,20.895508,19.91524,0.9802685,0.4114704,0.56879807,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
1360397974379182720,259.08248605261457,0.36141068,43.19783115396128,0.42746943,0.23162776561687726,-4.884127411104837,-0.14362899976728466,20.069096,20.411825,19.622753,0.78907204,0.34272957,0.44634247,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
1360397871299985920,259.1350634799763,0.1352532,43.20748376263221,0.13462049,-0.08323059359140181,-5.061962636743711,-0.26163403888629944,18.791609,19.03758,18.413147,0.6244335,0.24597168,0.37846184,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,6270.859,4.6779,-2.2651,5180.648,0.0044,0.0038,0.0021
1360397871299987456,259.14531624403537,0.19329055,43.20802455675887,0.18661116,0.7087627985835607,-1.0171635399681376,3.217579428291228,19.281216,19.857882,18.629734,1.2281475,0.5766659,0.6514816,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
1360397871299987584,259.1399578458276,0.4372837,43.20813209560439,0.3941058,0.26938264534340073,-4.5092579754751885,-19.0661192901014,20.283249,21.22438,19.218016,2.0063648,0.9411316,1.0652332,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
1360397871299989888,259.1528005749482,0.37920877,43.20939437884972,0.3850412,0.23713400784975136,-4.22287899660341,-0.7922175742437401,20.190042,20.600763,19.719976,0.8807869,0.41072083,0.47006607,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
1360397871300013568,259.15339682223834,0.16894194,43.21844107857809,0.17867483,0.13506367649214762,-4.647428124385868,-0.35037511359005385,19.169613,19.40834,18.817745,0.59059525,0.23872757,0.35186768,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
1360397871305693184,259.1371135468288,0.8622286,43.19601622418319,0.8255037,1.5853844993947543,-5.885320982222382,-0.41419766636369443,20.746704,21.143198,20.145664,0.9975338,0.3964939,0.6010399,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
1360397875597820928,259.1438924381728,3.3244374,43.20138661025374,2.4742427,,,,20.976904,20.371288,20.27474,0.09654808,-0.6056156,0.7021637,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
1360397875600433536,259.1476455936592,0.25797406,43.2059172023531,0.25687432,-0.043408143691779796,-4.786518711835987,-0.059869640672271414,19.74766,20.011732,19.232609,0.7791233,0.26407242,0.5150509,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
1360397875600433664,259.14577753272914,0.15543593,43.206073374974984,0.16413637,0.2560788661891707,-4.815668539068638,-0.28250089909442033,18.91898,19.187622,18.513262,0.6743603,0.26864243,0.40571785,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,6217.002,4.6868,-2.6077,5301.7397,0.0054,0.0046,0.0026
1360397875600433792,259.1527755255828,0.19207574,43.21278125902678,0.17846555,1.237189894053275,-1.1385711569006849,5.086104224920774,18.93122,20.374334,17.685633,2.6887016,1.4431152,1.2455864,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3403.4321,4.8803,-0.1424,487.7201,0.6625,0.4286,0.2753
1360397905659720064,259.1200507525337,0.21690659,43.205409846265326,0.23406824,-0.41449626585785976,-5.431384063280768,-0.9359275755752883,19.515018,19.797935,19.047445,0.7504902,0.28291702,0.46757317,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
1360397905659726080,259.11596585783633,0.28358167,43.208065805471975,0.28395718,0.08975032844086053,-4.842870935749097,-0.8922340026527402,19.71266,19.90625,19.182209,0.724041,0.19359016,0.5304508,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
1360397905659727488,259.1285537868495,0.19626679,43.20884491939809,0.20711789,0.20490245471851398,-5.204505703441684,-0.31595165354368526,19.262526,19.464283,18.850876,0.61340714,0.20175743,0.4116497,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
1360397905659729152,259.1300551665639,1.0033684,43.20974023276205,1.0470849,-1.99458025279062,-6.404718927664965,0.902877565145116,20.748848,20.87247,20.19644,0.6760311,0.123622894,0.5524082,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
1360397905659729536,259.1205215961637,1.973498,43.20979262846539,1.940455,,,,20.9097,21.196669,20.042948,1.1537209,0.28696823,0.8667526,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
1360397974379182848,259.0805983907649,0.37978342,43.19743018197507,0.39956298,-0.8656817018945764,-5.884634889904535,-0.44468911252636384,20.090319,20.34977,19.62047,0.72929955,0.2594509,0.46984863,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
1360397905659730176,259.12658505676177,1.0324284,43.21031412491273,0.81645954,-1.122909944780356,-2.222457826366428,0.8311129827335001,20.729229,20.879501,20.083986,0.79551506,0.15027237,0.6452427,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
