source_id,ra,ra_error,dec,dec_error,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,grvs_mag,grvs_mag_error,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
4689633971161771008,6.4690985072172555,0.36645114,-72.02749086490702,0.4125012,-0.8805604045338146,5.30917741001306,-2.123998729626528,19.684212,20.047092,18.75846,1.2886333,0.3628807,0.92575264,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633971161775360,6.4803679071292635,0.50617677,-72.02035741712533,0.5148085,-0.05044180190765343,5.411181316180966,-2.02266482648966,20.082375,20.580801,19.653408,0.92739296,0.49842644,0.42896652,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633971161776896,6.486156634439403,0.22336589,-72.02667442733829,0.21385829,0.09181411346075136,4.886843768648144,-2.3799860364262644,19.390951,19.881918,18.802902,1.0790157,0.4909668,0.58804893,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633971161777792,6.487675411397935,1.3149552,-72.02421812576459,1.2860117,3.1644220573537445,3.3897928394522436,-7.0078237811070405,20.368021,19.575056,18.491697,1.0833588,-0.79296494,1.8763237,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633971161948160,6.437525049916364,0.6783469,-72.03174732041516,0.7851107,1.0554653840435346,6.132762356060122,-1.0308124993418097,20.587551,21.422434,20.123238,1.2991962,0.83488274,0.4643135,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633971161949568,6.439543614838448,0.5856585,-72.02923100419312,0.52693987,0.42685825691076973,5.293340711244326,-2.349139571195223,20.185627,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633971161954176,6.44578974624339,0.77398664,-72.03664058745701,0.8326934,-0.6861024512634599,5.511349983321099,-2.1535085677334624,20.591244,20.878128,19.852875,1.0252533,0.2868843,0.738369,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633971161967104,6.468416224684702,0.5341361,-72.03088429347942,0.6023634,0.07523559808448738,4.538262395854296,-1.3410159900374983,20.224,20.851692,19.387665,1.4640274,0.62769127,0.83633614,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633971161967616,6.469079436682597,3.4294298,-72.02882604285612,3.2188191,,,,20.975164,20.838964,20.614826,0.22413826,-0.13619995,0.3603382,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633971161969536,6.471712417028755,0.58697504,-72.02309065333645,0.59362686,0.7944639908928296,4.76463950170536,-1.4260816585939713,20.435225,21.245478,20.076052,1.169426,0.81025314,0.35917282,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633971161970560,6.474363620817312,0.5147187,-72.02309111470508,0.4861062,-0.8987497080961474,5.324246023948887,-1.856291141574992,20.296524,20.962875,19.787327,1.1755486,0.6663513,0.50919724,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633971161972480,6.476774485285257,0.5979015,-72.02665401508278,0.9702553,0.4917123464351424,5.202581884394817,-2.886615121353829,20.491732,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633971161975168,6.48077421928897,0.52086294,-72.02288361629519,0.49676073,0.39144184670073034,5.388468344871944,-2.553509601546266,20.31341,21.254606,19.72112,1.5334854,0.94119644,0.592289,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633971161977600,6.48628655819488,0.5318237,-72.02249938441857,0.48655698,-0.15227893712229748,6.231821285241857,-1.8247730367782404,20.299776,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633975434204288,6.481673300162782,1.1547751,-72.02537513308506,0.5910562,,,,20.082102,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633975434207232,6.472406062244213,0.33131915,-72.0254615787763,0.31128183,-0.6310702219942939,4.771790522661225,-1.0966142222475341,19.68654,20.159685,19.211468,0.9482174,0.47314453,0.47507286,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633975434207744,6.481534001990961,0.08606769,-72.02672275882692,0.08924486,0.344599742861474,4.88219868115521,-2.705817297209723,17.99919,18.254484,17.458075,0.7964096,0.2552948,0.5411148,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5672.256,4.728,-1.5313,2609.4255,0.004,0.0033,0.0018
4689633975434208384,6.464576786485312,0.06610949,-72.02491867554244,0.06137107,0.19826120194892732,4.6111761790538885,-2.683004286538683,17.396093,17.604963,16.82806,0.77690315,0.20886993,0.5680332,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5672.293,4.6306,-1.8149,2142.8628,0.0047,0.0039,0.0022
4689633975434208512,6.479640765716442,3.039028,-72.02639547872589,1.9580793,,,,20.693697,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633975434211584,6.458352512875535,0.08384396,-72.02614522414409,0.0728221,0.27156914660375747,4.877283667151829,-2.538918427673483,17.020472,16.980776,16.130411,0.8503647,-0.03969574,0.8900604,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
4689633975434214144,6.473742669708732,0.1142173,-72.02770193264115,0.11713139,0.17620797694629858,5.261900488680037,-3.035447405371956,18.338125,18.662716,17.84719,0.81552505,0.32459068,0.49093437,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,5612.853,4.7286,-1.5241,2992.6626,0.0028,0.0023,0.0013
