source_id,ra,ra_error,dec,dec_error,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,grvs_mag,grvs_mag_error,phot_variable_flag,non_single_star,has_xp_continuous,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
6083693051617430272,201.31073468284043,0.43746182,-47.46428921109182,0.3353904,-0.18768690722995798,-1.9846366145811876,-6.337126516449255,20.010159,20.55762,19.560942,0.9966774,0.54746056,0.44921684,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083693051617439232,201.31398607161435,3.5972033,-47.462401753878275,7.230027,,,,20.752256,21.159605,20.14883,1.0107746,0.40734863,0.603426,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083693051617444736,201.31569820514414,5.0357385,-47.462182089616014,8.750667,,,,20.682356,21.301077,20.432203,0.8688736,0.618721,0.2501526,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083714595201010560,201.60071211100382,0.10852344,-47.39809850847714,0.12604475,0.38454012234019475,-3.653477477788172,-6.762608455464166,17.665014,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083713083371672960,201.47124904338415,0.3026433,-47.46274281040862,0.43411103,0.10469477760616464,-3.2441055082138472,-7.217979046793493,18.957766,19.055042,,,0.09727669,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083713083371673984,201.4701899642355,0.5551084,-47.46057221333603,0.81258386,,,,19.435064,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083713083371674112,201.4707363525416,0.49380398,-47.46030161594274,0.59500545,,,,18.915655,18.332216,17.525167,0.8070488,-0.5834389,1.3904877,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083713083371674240,201.46962897462174,1.4678137,-47.46051764346548,1.5571241,,,,20.055197,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083514862016075392,201.94966809244517,0.34512097,-47.5889402259672,0.2650545,-0.37203394356965025,-3.4628436432754466,-6.708087186665578,19.520634,18.986704,18.40633,0.58037376,-0.5339298,1.1143036,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083714560851097216,201.62038824572366,0.027341986,-47.40531683939832,0.034414705,0.24070282381877983,-3.9225831531502875,-6.26523526845299,14.895628,15.265656,14.133615,1.1320419,0.3700285,0.76201344,,,,NOT_AVAILABLE,0,true,false,false,false,false,,,,,,,
6083514862016079616,201.9478578360713,5.5192723,-47.58855509077612,35.615044,,,,20.605656,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083714595201008128,201.60516350757862,0.074536055,-47.40223057626368,0.07584847,0.06968858223170693,-2.903652451087949,-6.08238610939671,16.31413,16.606716,15.538188,1.0685282,0.29258537,0.7759428,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083714595201008384,201.60857521608102,1.5834857,-47.40510884679662,0.7472847,,,,18.601736,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083714595201011456,201.60468972868534,0.41044888,-47.4015033739005,0.44385803,0.41632292158395967,0.23160455271569713,-5.106257535744033,15.925287,16.12522,15.103956,1.0212631,0.1999321,0.821331,,,,NOT_AVAILABLE,0,true,false,false,false,false,,,,,,,
6083515721010393088,201.82708903509499,0.14570314,-47.54648676180056,0.15028895,0.7023499383325205,-3.7166050969425175,-6.621144424713149,16.532206,16.590069,15.566363,1.0237055,0.057863235,0.96584225,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083515721010393216,201.8196765635833,0.73790777,-47.54600305967116,0.27934098,,,,17.814114,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083515721010393344,201.8197063244063,1.1915221,-47.54629569729407,1.0829246,,,,17.561895,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083515995888766976,201.91024338486503,0.30106777,-47.52258999583313,0.21037059,-0.0888899397957679,-3.791104686828289,-7.125354828289833,18.500633,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083516232112549120,201.91995869964992,0.07915857,-47.496631184743954,0.069135144,0.025794089458058528,-3.682262175710189,-6.985478640911859,16.696533,16.766665,15.774163,0.99250126,0.0701313,0.92236996,,,,NOT_AVAILABLE,0,true,false,false,false,false,,,,,,,
6083716244469751808,201.646714093968,1.2004609,-47.311307269767134,1.00317,-0.5285671454097349,-2.9165476621044557,-9.555564334868606,20.26842,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083716656782133888,201.36362503482323,0.2998659,-47.43410179525155,0.2533657,-0.37115616270862395,-3.2135348624037228,-6.521733751747426,19.365198,19.851307,18.997005,0.85430145,0.48610878,0.36819267,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083716656782134656,201.358715239253,0.23798773,-47.433919471960465,0.1989979,0.17499267047315514,-3.4281883493323404,-6.257054174971264,19.158607,19.744957,18.728018,1.0169392,0.5863495,0.43058968,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083716656782135680,201.3567232252126,0.51597506,-47.433807045201206,0.40773734,-0.04062707926468741,-1.9081571790306093,-5.652964753365066,19.93184,20.438967,19.293558,1.1454086,0.50712585,0.6382828,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083716656782146176,201.3523859474235,0.19311105,-47.43318977501293,0.16567238,-0.12893065460150097,-2.3674160013327876,-6.457963335912892,18.701244,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083517335919408000,202.08681049124186,0.30837953,-47.46085318510333,0.23107502,0.18975997072952874,-3.1158953986851063,-6.458158029766828,19.441349,19.946396,18.97552,0.9708767,0.50504684,0.46582985,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083517335919410816,202.0839917426027,0.28967625,-47.4603495424063,0.2297874,0.23427316055063446,-3.6077386185698153,-6.673493923686378,19.323317,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083517335919411072,202.08974584751877,0.3752252,-47.46028881650317,0.28168586,0.1494465976620846,-3.049878639579269,-6.479849893866608,19.73341,20.257156,19.190264,1.0668926,0.5237465,0.54314613,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083517335919411584,202.08190174275586,1.4703313,-47.45978315598189,1.5644088,5.251436110778133,-5.58276282697539,-0.16334164825284525,20.167648,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083517335919417472,202.09581814143564,0.3758182,-47.459546516224314,0.29181302,-0.021467085383548495,-3.5385093074329106,-6.504081013244239,19.755533,20.296211,19.292664,1.0035477,0.540678,0.46286964,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083518297992330112,202.12065486638855,0.34335995,-47.40501821215207,0.25976261,0.8143776441249664,-3.878556644307134,-6.9139251770535335,19.468933,19.91664,18.97851,0.9381294,0.44770622,0.4904232,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083726483674883584,201.65205347351346,0.5885651,-47.19710294646094,0.7480219,1.3572937122055002,-2.2841516589837374,-7.485434983189247,20.126389,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083726483674877440,201.65114909229112,0.40016437,-47.19760743780677,0.48878172,0.42920021296964395,-3.7968038959193464,-5.859033320578612,19.705244,20.149635,19.116615,1.03302,0.44439125,0.58862877,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083726483674880768,201.6524493037147,0.31379822,-47.19794096500657,0.39294592,-0.24667758803567208,-3.6146946627936334,-7.010720774369228,19.436888,19.753902,18.79708,0.95682335,0.3170147,0.63980865,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083726483674889728,201.64835538205682,0.44014576,-47.193025881862575,0.5195495,0.04352672786225592,-1.884173934683141,-5.901088197141356,19.709843,20.05708,19.121021,0.93605804,0.34723663,0.5888214,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083726483674893696,201.6555285169365,0.22884966,-47.198354073485255,0.284286,-0.15845374545589305,-3.076609086532941,-7.385118696855557,18.90416,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083726483674893824,201.65356506361164,46.635307,-47.19663053890562,29.836092,,,,18.827682,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083703565719254656,201.87299644473316,0.10494921,-47.49899407393036,0.11216926,0.591574153132264,-4.208690955253095,-7.02827805632214,17.676115,17.697454,16.867805,0.829649,0.021339417,0.80830956,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083703565719255936,201.8780188376583,0.40224752,-47.50259513608403,0.29184315,,,,18.809622,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083703565719257216,201.87299419536265,0.3326405,-47.49683599042315,0.3729311,-1.7862629608372889,-4.1949234760791825,-10.11593492932403,18.349611,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083706451934973184,202.03923072154697,0.22899742,-47.353748108197436,0.20123145,0.29713758369894977,-3.240684495706806,-7.373776587121471,19.118261,19.387281,18.411219,0.9760628,0.26902008,0.7070427,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083706451934973312,202.03986062051254,0.29477888,-47.35365669523134,0.30751115,-0.6824299090244526,-2.4444449154676384,-6.666948618510577,19.433504,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083706451934974464,202.04112817212965,1.1217309,-47.35324368121347,1.489301,,,,20.75468,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083706451934974592,202.04050011919944,57.173084,-47.353122147565884,12.527077,,,,20.166195,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083706692452509824,201.94386900071075,0.24894896,-47.38334937277417,0.19073795,-0.2602025228609076,-1.6380591086459892,-6.898057881548233,19.021154,19.336971,18.458782,0.8781891,0.31581688,0.5623722,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083706692455827328,201.93051373512637,1.756228,-47.40303538479447,1.1174649,,,,20.204025,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083706692455828992,201.930219193955,1.3427094,-47.40126178459041,1.2620636,,,,20.481207,,18.884268,,,1.5969391,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083706692455831424,201.933358469898,1.2516097,-47.402412539676014,1.410833,,,,20.240547,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083706692455831552,201.93331724579375,0.57811886,-47.40273534507993,0.78718865,-1.279675749578472,2.610430950005343,-9.26243050995482,19.86954,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083706692455834240,201.92903344792853,2.383874,-47.39737546804626,2.048897,,,,20.619925,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083706692455834880,201.93539729385765,1.4937558,-47.402581292335334,1.1368148,,,,20.389858,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083765035273056768,201.31636102524186,0.279813,-47.33126762546329,0.21478644,0.5653799052328473,-3.0928984967420927,-7.054876062021561,19.27389,19.698734,18.709867,0.9888668,0.42484474,0.56402206,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083767234296638592,201.46215330140706,0.419344,-47.238944634992514,0.49994403,0.46976764616870853,-2.9473054559168226,-6.850739686861588,19.939484,20.610535,19.363363,1.2471714,0.671051,0.5761204,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083504554092344064,201.79691890058874,0.21822907,-47.74734431529194,0.24828742,0.1570348020412527,-5.918149770576802,-2.5349185712851465,19.208124,19.676207,18.672169,1.0040379,0.46808243,0.5359554,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083504554092344960,201.79471664304535,0.3057666,-47.74720957855874,0.32366493,-0.18573498097835955,-3.0062183589750227,-6.15843962534375,19.548555,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083504554092348928,201.78972196476718,0.33095112,-47.74668148626007,0.3606869,-0.8092497492838792,-3.6499417913676395,-6.724939907925161,19.63675,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083505378726511616,201.84894854765037,0.45875552,-47.68428655758659,0.5074868,-1.10395183050355,-3.4364271153877124,-7.935425685627422,20.133375,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083708857117066752,201.86950635037758,0.2031876,-47.3283696791467,0.18599339,0.4181186204540526,-2.446663547831308,-6.474507745691186,19.021076,19.502764,18.650692,0.85207176,0.48168755,0.37038422,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083505378726502784,201.85172664850833,0.31921822,-47.68513757223933,0.33563787,0.010053926838171266,-4.115972899931499,-6.722346021798691,19.744955,20.211771,19.193401,1.0183697,0.46681595,0.5515537,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083505378726516864,201.85222868060526,0.48865217,-47.683841801252925,0.5008751,-0.8736739038820933,-6.764215920973491,-2.885311684873308,19.381254,19.655998,18.330973,1.3250256,0.27474403,1.0502815,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083505447446227328,201.83790717002609,0.2563611,-47.663321983150254,0.27624172,1.245446581163899,-3.9904377198973164,-4.900875147784026,19.431025,19.698439,18.891329,0.80710983,0.2674141,0.53969574,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083505447446232576,201.83880591794303,0.5785979,-47.6628640128032,0.55660486,0.7746902538521512,-4.364889408318236,-6.295531412256006,19.865076,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083505378726515840,201.84958342176958,0.20354462,-47.68399600923875,0.21122397,0.2502252555870923,-3.481493901105165,-6.286820220202628,19.008825,19.317348,18.430676,0.886673,0.30852318,0.5781498,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083672534557531392,201.43000753336102,0.32812268,-47.670864565585525,0.29180568,0.38678327092022174,-3.47382904667942,-5.792533393278754,19.347082,19.820938,18.80924,1.0116978,0.47385597,0.5378418,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083709819206040576,201.81218564108858,0.19539626,-47.30249716326859,0.18042159,-0.9861425522513989,-2.9224308990031522,-6.890827407726573,18.52595,18.687895,17.861149,0.826746,0.16194534,0.66480064,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083675321990993408,201.35710038802537,0.47545782,-47.65525369091476,0.41081756,-0.8305389581525807,-2.665714036283142,-7.194631719656302,19.856356,20.411861,19.212685,1.1991768,0.55550575,0.64367104,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083675321990996352,201.3580430693043,0.70642054,-47.653725353393106,0.42175242,0.5857949803605182,-3.8736912480384222,-5.673386517044859,19.934788,20.547667,19.397465,1.1502018,0.6128788,0.537323,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083710265866431872,201.9134333156037,0.2938071,-47.320782803559894,0.2174684,1.1003460210415708,-3.3578960775308238,-6.6194957524225355,18.548016,18.630243,17.756176,0.8740673,0.08222771,0.7918396,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083710265866436736,201.90446178701893,0.26340738,-47.3202159763367,0.22677621,-0.03528549959947944,-3.554315194112551,-7.696009361590784,19.073627,19.32026,18.487621,0.8326378,0.24663162,0.58600616,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083508264944722048,201.80711558981366,0.27218193,-47.66689243701026,0.3034105,-0.04594842426938456,-3.1480250577902154,-6.874426208581125,19.558773,20.08748,19.171902,0.91557884,0.5287075,0.38687134,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083508264944757632,201.81043449241102,0.4016825,-47.66416461195689,0.42072958,0.4059703532304152,-2.2605902947257612,-7.131784712951713,19.446386,19.553894,18.753103,0.8007908,0.107507706,0.6932831,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083676421503684992,201.32397790056788,0.4697972,-47.618172584243794,0.4856825,-0.40206108711111666,-5.817197709817348,2.3381273979905206,19.835146,20.436535,19.316296,1.1202393,0.60138893,0.5188503,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083711502817448704,201.9155587720444,0.3977497,-47.2403287553791,0.3515107,0.5443859619783809,-2.573774196646583,-6.9701798318746455,19.941885,20.191565,19.23264,0.95892525,0.24967957,0.7092457,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083711571537651968,201.90174884777883,0.7639287,-47.24410004401643,0.650665,1.7049287629950969,-4.112901827500274,-8.361131113166593,20.484608,21.290892,19.878162,1.4127293,0.80628395,0.6064453,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083508952139606400,201.73827760089637,0.11440377,-47.657881233613004,0.11344412,0.06707637204924463,-3.8286984363446814,-6.962000994186617,17.919077,17.994665,17.12931,0.86535454,0.07558823,0.7897663,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083510635766881152,202.02204952965252,0.2498475,-47.65396924716333,0.21756734,0.14024725983832168,-3.687407460994203,-6.762919403249228,19.375137,19.75841,18.92847,0.8299389,0.38327217,0.44666672,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083511219882674560,201.9364274907433,0.32332578,-47.63831942720422,0.2880484,-1.7434870190398224,-3.78334716574086,-7.558857292675747,17.028126,17.188293,16.192,0.996294,0.1601677,0.8361263,,,,NOT_AVAILABLE,0,true,false,false,false,false,,,,,,,
6083692536221067392,201.25807941596824,1.5049139,-47.519958069569626,1.3603542,,,,20.900467,21.121994,20.54426,0.577734,0.2215271,0.3562069,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083692536221072000,201.2588818511448,0.886283,-47.51934485740121,1.066566,2.6451066056136403,-2.0373588157645752,-6.550941362436336,20.495296,21.342356,19.95751,1.3848457,0.84705925,0.5377865,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083511284308639360,201.88120095921457,0.4843448,-47.65497987505545,0.50621784,1.3614401995180678,-3.932468578164565,-5.297091160992299,19.896862,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083511357328153728,201.8843968920282,1.0060006,-47.63896810230146,0.8493607,-1.0691700285377772,-2.379246026578543,-7.462633245458372,20.340601,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083511357328154880,201.88820686115062,0.5640103,-47.64166218517558,0.59634525,-0.4397058590621844,-4.775363413703203,-6.5555422848216,20.018612,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083692982896059008,201.30986054667238,0.20800424,-47.475544465668044,0.1644528,0.14873582943331665,-2.8006077476140367,-7.200895211841141,18.816225,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083713014649442176,201.48293941536397,1.9969519,-47.45987298913395,2.5354948,,,,19.575617,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083713014649443328,201.48726167179396,0.38663858,-47.45932353677031,0.5177115,1.1001914051917252,-3.7359246102039423,-6.384081581631476,18.601242,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083713049009277696,201.4951515521633,0.19369964,-47.45405531878266,0.19461752,0.2711913085292033,-3.049543948901586,-6.293717694340483,18.409142,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083713049009280384,201.5097498488051,1.406302,-47.45344717185206,1.0217509,,,,18.423388,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083511219882674944,201.92500209207407,0.46010065,-47.638273631531355,0.41866422,2.09634152369696,-4.463935013428674,-6.226815802821416,20.053907,20.721733,19.545496,1.1762371,0.6678257,0.5084114,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083511219882675840,201.940067952229,0.3621253,-47.63833917610776,0.33632562,9.555740110022519E-4,-6.875280967187375,-2.493141370449403,19.861876,20.584215,19.236639,1.3475761,0.72233963,0.6252365,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083511219882679680,201.92867043888037,2.1355915,-47.63842154634304,1.1181165,,,,20.79675,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083511219882685440,201.93388469113137,0.31183475,-47.63776150451392,0.29538614,0.7993315920246208,-3.0030658406045383,-6.895972866794564,19.544493,20.034224,19.050938,0.9832859,0.48973083,0.49355507,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083511219882686592,201.9291024385733,0.15758857,-47.63762650742715,0.1440173,0.39423094307332485,-4.49279914894178,-6.849809202500795,18.600286,18.831484,17.86504,0.966444,0.23119736,0.73524666,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083511219882691200,201.94442415172205,0.17080477,-47.63748509762735,0.16132253,0.2332748249078938,-3.121085751799092,-6.062603652092716,18.751957,19.11793,18.242115,0.87581444,0.36597252,0.5098419,,,,NOT_AVAILABLE,0,false,false,false,false,true,5390.6016,4.7516,-1.5557,3136.2324,0.0033,0.0027,0.0015
6083511219882693888,201.93913909120852,0.42361623,-47.63712302934492,0.37857714,-0.3863791001942031,-2.3329432318936045,-8.305907960091782,19.240126,19.227562,18.19184,1.0357227,-0.012563705,1.0482864,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083511219882694016,201.93970341264145,0.3208078,-47.63671856364572,0.29462767,0.7530267585341319,-3.002278703682745,-6.316496847338149,19.651968,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083511219882694144,201.9398947025114,0.6191267,-47.63721791607655,0.5040691,1.1891704965502803,-3.4975329147462864,-7.190160974260648,19.899395,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083511219882702464,201.93081268598962,4.1053762,-47.63696557941965,1.8334128,,,,20.820244,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083511219882702592,201.93042739235565,0.32300156,-47.63672596142971,0.3427991,0.17457688846137626,-3.580312797022366,-6.681294723818743,19.582882,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083511219882709248,201.92874535410797,0.33169162,-47.6363635501782,0.29594067,0.19359284890152875,-3.4271274023817524,-7.467120989163113,19.68787,20.225168,19.225418,0.99975014,0.5372982,0.46245193,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083511219882716672,201.94141739355874,0.36954412,-47.63597843884769,0.33600897,0.8329509579954282,-2.8217688821907236,-7.509727072565221,19.71001,20.166481,19.105373,1.0611076,0.4564705,0.60463715,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083511219882720384,201.9380218682985,0.35938,-47.63572133717132,0.31719497,0.5580955602830691,-0.7476147728308044,3.051053199800824,19.743353,20.246601,19.339699,0.9069023,0.5032482,0.4036541,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083511219882727680,201.933003191962,0.2281344,-47.635300174187755,0.20907523,0.13701184055545565,-3.1570560520786533,-6.790947590792966,19.129782,19.26932,18.360073,0.90924644,0.13953781,0.76970863,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083511219882732416,201.93674418130234,0.31589538,-47.635117726777125,0.2951441,-0.366390403159008,-3.4001852979709577,-7.461927472884961,19.633478,20.249165,19.28269,0.96647453,0.6156864,0.35078812,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083712877223406464,201.53284111823572,0.18358342,-47.46434968434064,0.28270155,-0.7239959639745546,-3.2404509020083214,-7.480429449544015,18.175282,17.657541,16.728296,0.929245,-0.51774025,1.4469852,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083712877223406592,201.53905748552236,0.015942827,-47.46427053902654,0.018632418,0.16218455006872792,-3.0770867760198755,-6.382499744231481,11.803872,12.527973,10.971094,1.556879,0.72410107,0.832778,235.67508,,,NOT_AVAILABLE,0,true,false,false,false,false,,,,,,,
6083712877223408640,201.53275313153486,0.19215359,-47.46352992906805,0.2260266,0.0360652391689148,-2.0013503701662962,-7.628579910405268,17.785328,17.26896,16.390158,0.87880325,-0.51636696,1.3951702,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083712877223410688,201.52695694047182,1.3792293,-47.462335723137784,1.365974,,,,18.720264,17.872572,16.836874,1.0356979,-0.8476925,1.8833904,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083712877223419776,201.53634836987908,0.040442646,-47.45790679013064,0.04865913,0.09637551416719427,-3.2494935845464026,-6.471381995300575,14.884225,14.881597,14.605559,0.27603722,-0.0026283264,0.27866554,,,,NOT_AVAILABLE,0,true,false,false,false,true,9952.375,3.3466,-0.0886,14249.481,0.5936,0.5634,0.3019
6083712877223830528,201.51877689468503,0.35681197,-47.47093585430803,0.5368765,,,,18.521673,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083712877223831552,201.52706229524216,1.290908,-47.47557751913185,2.804524,,,,18.948507,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083712877223836544,201.53478423537732,0.16290087,-47.469973313511936,0.21080826,1.1566236735519415,-12.671887129293811,1.3858055948736983,16.782234,17.061209,15.937019,1.1241894,0.27897453,0.84521484,,,,NOT_AVAILABLE,0,true,false,false,false,true,5226.537,4.6649,-3.7662,1039.5382,0.3317,0.2694,0.1489
6083712877224153600,201.52452321431113,1.3398784,-47.467247130821505,1.5595639,,,,18.84354,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083712877224153984,201.5269821554437,0.07840611,-47.46458744322577,0.09955078,0.047064492857590706,-3.438168361497354,-6.163695964836393,15.660181,16.055824,14.978319,1.0775051,0.39564323,0.6818619,,,,NOT_AVAILABLE,0,true,false,false,false,true,5752.937,4.6333,-2.4352,733.6509,0.685,0.5658,0.3129
6083712877224154624,201.53127085075224,0.37738094,-47.465167489841,0.27779314,,,,18.800222,17.895391,17.201427,0.693964,-0.90483093,1.5987949,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083712877224154880,201.53210999155127,3.312268,-47.46334467659081,2.3917909,,,,19.111944,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083712877224155264,201.53151940857288,6.4157267,-47.4595209728723,11.186887,,,,18.915407,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083712877224250368,201.5308495460789,2.3060172,-47.470901134388434,3.4215229,,,,18.746168,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083712877224250624,201.5236871641098,0.12574665,-47.47227125078657,0.17886385,0.605229221323655,-3.5982894766601192,-6.280502608010581,17.339235,16.895224,15.49089,1.4043341,-0.4440117,1.8483458,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
6083712877227743744,201.53013626417854,9.408754,-47.47453334200341,12.917983,,,,18.521006,17.359081,16.634298,0.72478294,-1.1619244,1.8867073,,,,NOT_AVAILABLE,0,false,false,false,false,false,,,,,,,
