source_id,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp
1328055397466851456,18.672441,18.943079,18.293486,0.64959335,0.2706375,0.37895584
1328055397466851584,20.291086,20.701918,19.583735,1.1181831,0.41083145,0.7073517
1328055397466852096,19.950966,20.391552,19.7288,0.66275215,0.4405861,0.22216606
1328055397466853120,17.792984,18.105537,17.353077,0.7524605,0.3125534,0.43990707
1328055397466857088,20.793606,,,,,
1328055397466857216,20.448006,19.622278,19.084702,0.5375767,-0.82572746,1.3633041
1328055397466857344,20.227867,19.884594,19.148094,0.7364998,-0.34327316,1.079773
1328055397466857600,19.575903,20.015738,19.214931,0.80080605,0.4398346,0.36097145
1328055397466858624,19.547201,19.182781,18.35758,0.82520103,-0.36441994,1.189621
1328055397466858752,19.73147,19.068535,17.719822,1.3487129,-0.66293526,2.0116482
1328055397466858880,20.630398,,,,,
1328055397466859904,20.010103,,,,,
1328055397466864256,19.779366,,,,,
1328055397466864384,19.91283,,,,,
1328055397466864512,18.177017,17.984747,17.385155,0.5995922,-0.19227028,0.7918625
1328055397466864640,17.991709,17.721027,17.057198,0.6638298,-0.27068138,0.9345112
1328055397466864768,19.62264,,,,,
1328055397466866432,20.044027,,,,,
1328055397466866560,18.189466,18.083447,17.386536,0.69691086,-0.106019974,0.80293083
1328055397466866688,19.072632,,,,,
1328055397466867200,20.82122,,,,,
1328055397466867328,18.76563,18.985304,18.375551,0.60975266,0.21967316,0.3900795
1328055397466870272,19.38214,19.64823,19.009071,0.63915825,0.2660904,0.37306786
1328055397466872064,20.99995,,,,,
1328055397466872320,20.35687,20.489426,20.157202,0.3322239,0.13255501,0.19966888
1328055397466876800,19.044779,18.981297,18.245928,0.7353687,-0.063482285,0.798851
1328055397466877056,20.712399,,,,,
1328055397466878080,19.290594,19.285654,18.726553,0.5591011,-0.004940033,0.56404114
1328055397466878208,20.331175,,,,,
1328055397466883456,19.894188,19.716946,18.703457,1.0134888,-0.17724228,1.190731
1328055397466883584,18.74531,18.327856,17.728928,0.59892845,-0.41745377,1.0163822
1328055397466883712,19.10415,,,,,
1328055397466886912,19.033794,18.937023,18.165686,0.7713375,-0.09677124,0.86810875
1328055397466888576,17.929272,18.130949,17.444073,0.6868763,0.20167732,0.48519897
1328055397466889216,19.955128,20.391275,19.787886,0.60338974,0.4361477,0.16724205
1328055397466892416,19.398298,19.171432,18.498922,0.67251015,-0.22686577,0.8993759
1328055397466895744,20.109621,,,,,
1328055397466895872,20.442019,,,,,
1328055397466896000,19.806265,,,,,
1328055397466899456,20.624773,,,,,
1328055397466901504,16.938915,17.156122,16.293922,0.8621998,0.21720695,0.6449928
1328055397466901632,19.756063,,,,,
1328055397466901760,17.705301,17.777933,16.967564,0.8103695,0.072631836,0.73773766
1328055397466901888,18.933851,,,,,
1328055397466902144,19.63285,,,,,
1328055397466902272,20.456911,,,,,
1328055397466904192,19.841589,,,,,
1328055397466904320,19.662634,,,,,
1328055397472488064,20.58349,21.753994,20.169477,1.5845165,1.1705036,0.4140129
1328055397466906112,20.194223,20.009237,19.11681,0.89242744,-0.18498611,1.0774136
1328055397466906240,19.990442,,,,,
1328055397466906368,18.93154,,,,,
1328055397466907136,20.319004,,,,,
1328055397466907264,19.562042,,,,,
1328055397466909696,19.784376,,,,,
1328055397466909824,19.60998,19.397394,18.617207,0.7801876,-0.21258545,0.99277306
1328055397466915584,17.972776,18.251955,17.56114,0.690815,0.27917862,0.41163635
1328055397466916864,17.766088,17.947239,17.20183,0.745409,0.18115044,0.5642586
1328055397466921088,20.188046,21.005033,19.801758,1.2032757,0.816988,0.3862877
1328055397466921728,19.98095,20.472355,19.581125,0.8912296,0.4914055,0.39982414
1328055397472469888,20.594501,22.42595,19.957232,2.4687176,1.8314476,0.63727
1328055397472473600,20.441586,20.623617,19.66804,0.95557785,0.18203163,0.7735462
1328055397472475136,20.331083,20.717392,19.846375,0.87101746,0.38630867,0.4847088
1328055397472483456,20.730984,20.216156,19.984259,0.23189735,-0.5148277,0.7467251
1328055397473690240,20.589113,21.120544,20.024714,1.0958309,0.5314312,0.5643997
1328055397473693056,20.211536,20.204405,19.20702,0.997385,-0.0071315765,1.0045166
1328055397474255744,20.658756,20.950966,19.894814,1.0561523,0.29220963,0.7639427
1328055397474256640,20.762535,21.462502,20.308365,1.1541367,0.69996643,0.45417023
1328055397474258944,20.936432,21.530901,19.868458,1.6624432,0.5944691,1.0679741
1328055397474259072,20.984047,,,,,
1328055397474623360,20.4555,20.283121,19.326162,0.9569588,-0.17237854,1.1293373
1328055397475657856,19.53952,19.527536,18.830544,0.6969929,-0.011983871,0.70897675
1328055397475657984,16.541948,16.892689,15.946368,0.94632053,0.35074043,0.5955801
1328055397475659264,19.716087,,,,,
1328055397475659392,19.415771,,,,,
1328055397475660672,20.359446,,,,,
1328055397475660800,19.097198,18.566021,17.898565,0.6674557,-0.5311775,1.1986332
1328055397475661952,17.889631,18.191011,17.479784,0.7112274,0.30138016,0.40984726
1328055397475666176,17.145905,17.505327,16.610598,0.8947296,0.35942268,0.53530693
1328055397475671168,18.081207,18.148952,17.464615,0.6843376,0.06774521,0.6165924
1328055397475674752,20.246782,,,,,
1328055397475677184,19.945604,,,,,
1328055397475677952,20.742914,,,,,
1328055397475678080,19.761011,19.292543,18.479084,0.8134594,-0.4684677,1.2819271
1328055397475687680,20.689884,,,,,
1328055397475688832,18.852589,,,,,
1328055397475689856,20.501137,20.546932,19.717627,0.82930565,0.04579544,0.7835102
1328055397475692416,19.9396,,,,,
1328055397475694080,15.246667,15.25983,15.167251,0.09257984,0.013163567,0.079416275
1328055397475695232,20.1263,,,,,
1328055397475695488,18.497387,18.017391,17.450947,0.5664444,-0.47999573,1.0464401
1328055397477022592,21.000233,,,,,
1328055397477653632,19.03039,18.696943,17.946321,0.7506218,-0.3334465,1.0840683
1328055397477655936,20.26023,20.19491,19.43559,0.7593193,-0.06531906,0.82463837
1328055397477659648,20.557833,,,,,
1328055397477661440,19.316385,18.88988,18.076529,0.8133507,-0.42650604,1.2398567
1328055397477661568,19.857382,,,,,
1328055397477661696,20.372112,,,,,
1328055427531915904,18.717537,18.947615,18.352718,0.5948963,0.23007774,0.36481857
1328055427532681216,19.342438,19.726715,18.931597,0.79511833,0.38427734,0.410841
1328055427532697344,19.208971,19.47953,18.767746,0.71178436,0.2705593,0.44122505
1328055427533011456,20.053722,20.231554,19.267736,0.9638176,0.17783165,0.78598595
1328055427533115776,18.863016,19.169996,18.481516,0.6884804,0.30698013,0.38150024
1328055427533116416,19.544008,,,,,
1328055427533116544,18.158964,18.425098,17.755379,0.6697197,0.26613426,0.40358543
1328055427533116800,18.175886,18.437687,17.748962,0.6887245,0.26180077,0.42692375
1328055427533117184,18.083857,18.342144,17.692398,0.64974594,0.25828743,0.3914585
1328055427533119744,17.920517,18.190422,17.493126,0.69729614,0.2699051,0.42739105
1328055427537641472,19.857655,,,,,
1328055427537643776,20.516973,,,,,
1328055427537653376,19.28977,19.649996,18.94963,0.70036507,0.36022568,0.3401394
1328055427538306432,18.442757,18.577143,17.772123,0.8050194,0.13438606,0.6706333
1328055431826285696,20.878828,20.895012,20.204716,0.6902962,0.016183853,0.6741123
1328055431826286464,18.092031,18.348667,17.695826,0.65284157,0.25663567,0.3962059
1328055431826290432,19.69822,19.910458,19.163334,0.7471237,0.21223831,0.5348854
1328055431826291584,19.930555,20.05238,19.257473,0.7949066,0.121824265,0.67308235
1328055431826291712,20.255419,,,,,
1328055431826291840,20.361052,20.83585,19.944643,0.89120674,0.4747982,0.41640854
1328055431826295936,20.27627,,,,,
1328055431826299264,20.393427,20.848316,19.983974,0.86434174,0.4548893,0.40945244
1328055431826303488,19.675936,19.941439,19.30054,0.64089775,0.26550293,0.37539482
1328055431826305664,18.732183,,,,,
1328055431826309376,20.163706,20.280294,19.46286,0.8174343,0.11658859,0.7008457
1328055431826309504,20.630953,,,,,
1328055431826310016,19.952843,20.139244,19.33547,0.8037739,0.18640137,0.6173725
1328055431826315776,20.371162,20.622652,19.750727,0.87192535,0.25148964,0.6204357
1328055431826317312,20.267084,20.298748,,,0.031663895,
1328055431826322560,20.968033,,,,,
1328055431826322688,20.305058,,,,,
1328055431826322816,17.716892,17.848948,17.04203,0.8069172,0.13205528,0.6748619
1328055431826324992,21.00224,,,,,
1328055431826327040,20.155066,20.762987,19.578917,1.1840706,0.6079216,0.576149
1328055431826332928,19.189075,19.187515,18.496288,0.69122696,-0.0015602112,0.6927872
1328055431826336512,19.466955,19.83815,19.099773,0.7383766,0.37119484,0.36718178
1328055431826336640,20.3097,20.659624,19.857552,0.8020725,0.3499241,0.45214844
1328055431826337280,19.981646,20.468906,19.581234,0.8876724,0.48726082,0.4004116
1328055431826337664,18.61269,18.793703,18.156624,0.63707924,0.1810131,0.45606613
1328055431826341248,20.144909,20.236572,19.245255,0.99131775,0.09166336,0.8996544
1328055431826342272,20.468046,20.914936,20.381191,0.5337448,0.44688988,0.086854935
1328055431826343680,19.887669,20.11539,19.191748,0.9236431,0.22772217,0.69592094
1328055431826345088,19.788963,20.11279,19.182964,0.9298248,0.32382584,0.605999
1328055431826346240,19.569304,19.75436,18.94281,0.81155014,0.18505669,0.62649345
1328055431826352512,19.522236,19.858194,19.151976,0.7062187,0.33595848,0.37026024
1328055431826353536,20.715645,20.416847,20.4468,-0.029953003,-0.2987976,0.2688446
1328055431826355584,20.826824,20.878912,20.124247,0.7546654,0.052087784,0.7025776
1328055431826355712,19.202374,19.502867,18.823599,0.6792679,0.30049324,0.37877464
1328055431826361472,19.660292,19.797108,19.162973,0.6341343,0.13681602,0.49731827
1328055431826362240,20.03118,20.5223,19.7347,0.7876015,0.4911213,0.29648018
1328055431826363648,19.385885,19.642914,18.87054,0.7723732,0.25702858,0.5153446
1328055431826366080,20.266455,20.536144,19.804106,0.7320385,0.26968956,0.46234894
1328055431826366976,20.599253,,,,,
1328055431826367104,18.954254,19.203102,18.524477,0.6786251,0.24884796,0.42977715
1328055431826367744,19.87103,20.357992,19.596657,0.7613354,0.48696136,0.274374
1328055431826369664,20.072828,20.51518,19.661963,0.8532181,0.4423523,0.41086578
1328055431826375424,19.680494,20.00843,19.24244,0.7659912,0.32793617,0.43805504
1328055431826377088,18.461935,18.648018,17.950792,0.6972256,0.18608284,0.51114273
1328055431826377856,18.812592,18.960403,18.289095,0.6713085,0.14781189,0.5234966
1328055431826378752,19.110987,19.359917,18.720425,0.63949203,0.24892998,0.39056206
1328055431826380160,19.582912,19.934072,19.154957,0.7791157,0.35116005,0.42795563
1328055431826383616,20.858335,,,,,
1328055431826386816,19.874487,20.234528,19.550734,0.683794,0.36004066,0.32375336
1328055431826388352,20.085718,,,,,
1328055431826388480,19.237335,,,,,
1328055431826391552,20.739283,,,,,
1328055431826391680,19.671904,,,,,
1328055431826394624,20.203705,20.758127,19.942774,0.8153534,0.5544224,0.26093102
1328055431826395648,19.311779,19.13309,18.378038,0.75505066,-0.17868996,0.9337406
1328055431826395776,19.368168,19.124966,18.482742,0.64222336,-0.24320221,0.88542557
1328055431826395904,18.423523,18.670074,18.030245,0.63982964,0.24655151,0.39327812
1328055431826396032,19.150269,19.473372,18.747011,0.7263603,0.32310295,0.40325737
1328055431826398592,19.090815,19.299734,18.618727,0.6810074,0.20891953,0.47208786
1328055431826399872,19.203304,19.41844,18.62713,0.79130936,0.21513557,0.5761738
1328055431826401152,18.520412,18.607998,17.960728,0.6472702,0.08758545,0.55968475
1328055431826404608,18.482986,18.662367,18.0013,0.66106606,0.17938042,0.48168564
1328055431826407424,20.18902,20.422256,19.471926,0.95033073,0.23323631,0.7170944
1328055431826408960,19.832525,20.304667,19.425718,0.8789482,0.47214127,0.40680695
1328055431826410368,19.154976,19.539326,18.82346,0.7158661,0.38434982,0.33151627
1328055431826411136,20.402761,21.088408,20.164345,0.9240627,0.68564606,0.23841667
1328055431826411648,18.15869,18.335554,17.648886,0.6866684,0.17686462,0.5098038
1328055431826413056,20.540264,20.785807,20.18113,0.6046772,0.24554253,0.35913467
1328055431826413440,19.8776,20.25487,19.395138,0.8597317,0.37726974,0.48246193
1328055431826415744,18.813713,19.033651,18.43137,0.6022816,0.21993828,0.3823433
1328055431826420736,20.578293,20.739231,19.922478,0.8167534,0.16093826,0.6558151
1328055431826423040,19.189795,19.582615,18.884737,0.6978779,0.39282036,0.30505753
1328055431826424448,19.946615,20.222187,19.464148,0.7580395,0.27557182,0.48246765
1328055431826424704,20.283766,20.381351,19.776464,0.604887,0.09758568,0.50730133
1328055431826425472,19.437965,19.715996,19.063108,0.65288734,0.2780304,0.37485695
1328055431826425856,18.848946,19.018581,18.357023,0.66155815,0.16963577,0.49192238
1328055431826426112,19.747427,19.980469,19.234638,0.74583054,0.23304176,0.5127888
1328055431832191232,20.54218,20.896763,19.85039,1.0463734,0.35458374,0.6917896
1328055431832191360,20.785301,21.573355,20.217974,1.355381,0.7880535,0.5673275
1328055431832193664,20.873938,21.623138,20.735603,0.8875351,0.7492008,0.13833427
1328055431832197248,20.865316,21.43089,20.479856,0.95103264,0.56557274,0.3854599
1328055431832201472,20.815735,,,,,
1328055431832201600,20.9125,,,,,
1328055431832204544,20.437963,21.171322,20.152447,1.0188751,0.7333584,0.28551674
1328055431833443200,20.6889,21.547796,20.320951,1.2268448,0.85889626,0.36794853
1328055431833991680,21.009504,22.000551,20.28289,1.7176609,0.9910469,0.726614
1328055431834009344,20.92706,,,,,
1328055431834944512,21.130167,,,,,
1328055431835370496,20.031681,20.152588,19.087637,1.064951,0.12090683,0.9440441
1328055431835372544,19.853857,20.17065,19.500969,0.66968155,0.31679344,0.3528881
1328055431835373568,17.74699,17.694265,16.939638,0.7546272,-0.05272484,0.80735207
1328055431835375360,19.46965,19.694988,18.94512,0.7498684,0.22533798,0.5245304
1328055431835378560,19.580187,19.730797,18.902824,0.8279724,0.15060997,0.67736244
1328055431835380608,20.47641,,,,,
1328055431835380736,20.047565,20.513163,19.68301,0.8301525,0.46559715,0.36455536
1328055431835383936,20.004288,20.423111,19.483377,0.9397335,0.41882324,0.52091026
1328055431835385344,19.7158,19.811682,18.835182,0.97649956,0.095882416,0.88061714
1328055431835389568,17.59926,17.894957,17.073221,0.8217354,0.29569626,0.5260391
1328055431835389824,18.76582,18.613815,17.966309,0.6475067,-0.15200424,0.79951096
1328055431835391104,19.322824,18.98448,18.293095,0.69138527,-0.33834457,1.0297298
1328055431835391360,20.476068,,,,,
1328055431835392768,18.528059,18.558044,17.951967,0.6060772,0.029985428,0.57609177
1328055431835394304,20.794966,,,,,
1328055431835395584,20.241459,,,,,
1328055431835395712,17.903017,18.182562,17.459236,0.7233257,0.27954483,0.4437809
1328055431837388288,19.664461,,,,,
1328055431837389312,20.061375,20.29308,19.430334,0.8627453,0.23170471,0.6310406
1328055461892427776,19.113247,19.43018,18.713432,0.7167473,0.31693268,0.3998146
1328055461892436864,18.721325,18.96417,18.316362,0.6478081,0.24284554,0.40496254
1328055461892444288,19.466372,19.698143,18.977148,0.72099495,0.23177147,0.48922348
1328055461892446464,18.022388,18.09811,17.417772,0.6803379,0.07572174,0.60461617
1328055461892446592,17.37965,17.935911,16.685501,1.2504101,0.55626106,0.694149
1328055461892446848,18.720469,18.931852,18.246794,0.6850586,0.21138382,0.47367477
1328055461892446976,18.63914,18.906052,18.277464,0.6285877,0.26691246,0.36167526
1328055461892448512,18.260885,18.517471,17.850363,0.66710854,0.25658607,0.41052246
1328055461892450944,19.159718,19.44665,18.72335,0.723299,0.286932,0.43636703
1328055461892455040,20.806942,21.380255,20.084795,1.2954597,0.57331276,0.722147
1328055461892857472,18.618998,18.955345,18.161173,0.7941723,0.33634758,0.4578247
1328055461892857600,17.332502,17.660545,16.804514,0.8560314,0.32804298,0.52798843
1328055461892858752,18.937132,19.220327,18.537628,0.6826992,0.2831955,0.3995037
1328055461897397120,18.494272,19.303726,17.648819,1.6549072,0.80945396,0.84545326
1328055461897412096,18.58169,18.835638,18.203878,0.63175964,0.2539482,0.37781143
1328055461898045824,19.036644,19.15384,18.461199,0.6926403,0.11719513,0.5754452
1328055461898057472,19.956345,20.357122,19.194256,1.1628666,0.40077782,0.7620888
1328055461898057728,20.261335,,,,,
1328055461898058112,20.500797,20.845663,19.961218,0.8844452,0.3448658,0.5395794
1328055461898058240,19.288067,19.576584,18.849104,0.72747993,0.288517,0.43896294
1328055466186029312,20.285505,20.67625,19.92877,0.7474804,0.39074516,0.35673523
1328055466186033664,18.889929,19.135344,18.503551,0.63179207,0.24541473,0.38637733
1328055466186036992,18.328005,18.58152,17.938185,0.64333534,0.25351524,0.3898201
1328055466186049280,20.839252,20.975067,19.887115,1.0879517,0.13581467,0.952137
1328055466186067456,20.876348,20.847837,20.260906,0.5869312,-0.028511047,0.6154423
1328055466186069120,18.856169,19.07273,18.454758,0.6179714,0.21656036,0.40141106
1328055466186081920,19.522644,19.777895,19.061777,0.71611786,0.25525093,0.46086693
1328055466186082432,19.18524,19.49647,18.801352,0.69511795,0.3112297,0.38388824
1328055466186083840,18.20648,18.458633,17.8289,0.62973404,0.2521534,0.37758064
1328055466186085632,19.677067,20.023125,19.351194,0.6719303,0.3460579,0.32587242
1328055466186091136,18.727411,18.938107,18.419718,0.51838875,0.21069527,0.30769348
1328055466186091648,20.568378,,,,,
1328055466186096768,21.047413,,,,,
1328055466186096896,20.482122,,,,,
1328055466186097024,18.632603,18.5165,17.85225,0.6642513,-0.11610222,0.78035355
1328055466186097152,20.762484,,,,,
1328055466186097280,19.918608,,,,,
1328055466186098048,19.38253,,,,,
1328055466186099456,20.238749,20.70713,19.833452,0.8736782,0.46838188,0.40529633
1328055466186102784,19.760689,20.11278,19.367523,0.7452564,0.35209084,0.3931656
1328055466186102912,20.088129,,,,,
1328055466186114304,19.692434,19.875393,19.299437,0.57595634,0.1829586,0.39299774
1328055466186121216,19.938528,20.41925,19.555733,0.86351776,0.48072243,0.38279533
1328055466186123776,20.499435,20.557606,20.071203,0.4864025,0.05817032,0.4282322
1328055466186125312,20.803734,21.635595,20.363287,1.2723083,0.8318615,0.44044685
1328055466186131840,19.982191,19.953785,19.062101,0.8916836,-0.028406143,0.9200897
1328055466186131968,20.304209,,,,,
1328055466186132096,20.136744,20.432749,19.580791,0.8519573,0.29600525,0.5559521
1328055466186134656,20.485718,20.802439,19.926765,0.8756733,0.31672096,0.55895233
1328055466186135936,19.080486,19.236956,18.642637,0.5943184,0.15646935,0.43784904
1328055466186136832,20.65687,21.133707,20.284771,0.8489361,0.47683716,0.37209892
1328055466186144896,19.802546,,,,,
1328055466186145024,19.750748,,,,,
1328055466186145152,19.266022,19.103552,18.396383,0.7071686,-0.16246986,0.86963844
1328055466186152320,17.58743,17.925905,17.061386,0.8645191,0.33847618,0.52604294
1328055466186152832,19.631962,19.687916,18.775476,0.91243935,0.05595398,0.85648537
1328055466186157696,20.108826,20.007391,19.081451,0.92593956,-0.10143471,1.0273743
1328055466186159488,20.047762,20.41118,19.837498,0.5736828,0.36341858,0.2102642
1328055466186159744,20.335478,,,,,
1328055466186166016,19.342463,19.688076,18.948053,0.74002266,0.34561348,0.39440918
1328055466191927680,20.212666,20.575329,19.79688,0.7784481,0.36266327,0.41578484
1328055466191930624,20.800648,20.870779,20.23172,0.63905907,0.0701313,0.56892776
1328055466191935104,20.36755,20.914135,19.985106,0.92902946,0.5465851,0.38244438
1328055466193193856,20.918932,21.334139,20.147501,1.1866379,0.4152069,0.77143097
1328055466193751296,21.030748,21.77363,21.483376,0.2902546,0.7428818,-0.45262718
1328055466193753472,21.035353,20.823008,20.200659,0.6223488,-0.21234512,0.8346939
1328055466193754752,21.15368,21.56682,20.402506,1.1643143,0.41313934,0.7511749
1328055466193756544,20.863083,21.17806,21.307358,-0.12929726,0.31497765,-0.4442749
1328055466193979776,20.934437,21.674992,20.381187,1.2938042,0.7405548,0.55324936
1328055466193980160,21.03333,22.002405,20.607533,1.3948727,0.96907425,0.42579842
1328055466195110656,19.025208,19.31094,18.650753,0.66018677,0.28573227,0.3744545
1328055466195110784,20.580452,21.07452,20.30513,0.7693901,0.49406815,0.27532196
1328055466195118592,19.37509,19.711512,18.929182,0.78232956,0.33642197,0.4459076
1328055466195119744,20.171309,,,,,
1328055466195123072,20.018524,,,,,
1328055466195125632,18.777382,19.061909,18.37389,0.6880188,0.28452682,0.40349197
1328055466195126272,17.84741,18.118824,17.386497,0.7323265,0.2714138,0.4609127
1328055466195131648,19.4758,19.83899,19.073915,0.7650738,0.3631897,0.40188408
1328055466197123328,20.052917,20.179409,19.279987,0.8994217,0.12649155,0.77293015
1328055466197129728,19.578707,19.878637,19.093592,0.7850456,0.29993057,0.48511505
1328055496252187136,18.375568,18.66224,18.043884,0.6183548,0.28667068,0.3316841
1328055496252191744,19.766787,19.99809,19.261965,0.73612595,0.23130417,0.5048218
1328055496252596224,17.53215,17.790808,16.934813,0.8559952,0.25865746,0.5973377
1328055496252596352,18.474922,18.64501,17.996489,0.6485214,0.17008781,0.4784336
1328055496252596992,18.523645,18.795475,18.121662,0.67381287,0.2718296,0.40198326
1328055496252598784,18.236446,18.282267,17.627878,0.6543884,0.045820236,0.6085682
1328055496255161984,15.246301,15.651219,14.642257,1.0089626,0.40491867,0.60404396
1328055496257786752,19.171606,19.396635,18.709671,0.68696404,0.22502899,0.46193504
1328055496257795712,18.814802,19.095324,18.418715,0.67660904,0.2805214,0.39608765
1328055500545908480,18.58194,,,,,
1328055500545911296,18.31789,18.572598,17.898092,0.67450523,0.25470734,0.4197979
1328055500545911424,20.46732,21.911896,19.942003,1.9698925,1.4445763,0.52531624
1328055500545911552,18.70008,18.976149,18.316908,0.6592407,0.27606773,0.383173
1328055500545913728,18.99164,19.341747,18.619781,0.7219658,0.3501072,0.3718586
1328055500545916800,20.298666,20.473513,19.779264,0.6942482,0.17484665,0.51940155
1328055500545918720,19.518307,19.767412,19.14252,0.6248913,0.24910545,0.37578583
1328055500545920640,20.395195,21.048775,20.20228,0.8464947,0.6535797,0.19291496
1328055500545924352,20.435585,20.993593,20.020512,0.9730816,0.5580082,0.4150734
1328055500545925376,20.45309,19.631811,19.89305,-0.2612381,-0.8212795,0.5600414
1328055500545925504,20.137814,20.14076,19.709452,0.43130875,0.0029468536,0.4283619
1328055500545928576,20.05334,20.26501,19.22844,1.0365715,0.21166992,0.8249016
1328055500545931392,20.106993,20.193008,19.261587,0.9314213,0.0860157,0.8454056
1328055500545933056,20.29167,20.53522,19.87455,0.6606693,0.24354935,0.41711998
1328055500545939840,19.355766,,,,,
1328055500545939968,20.001429,,,,,
1328055500545940096,18.290321,17.638147,16.95362,0.68452644,-0.652174,1.3367004
1328055534905698816,19.510437,19.877071,19.137133,0.73993874,0.36663437,0.37330437
1328055500545940224,18.709131,18.809557,18.141554,0.6680031,0.10042572,0.56757736
1328055500545940352,18.487669,,,,,
1328055500545941248,20.186777,20.45915,19.644215,0.8149357,0.2723732,0.5425625
1328055500545942144,20.160988,20.543472,19.897919,0.6455536,0.38248444,0.26306915
1328055500545945600,19.120789,19.114206,18.470613,0.64359283,-0.00658226,0.6501751
1328055500545949824,19.09933,18.694801,18.004025,0.6907768,-0.40452957,1.0953064
1328055500545950080,18.899658,18.758665,18.176168,0.58249664,-0.14099312,0.72348976
1328055500545950208,19.593376,,,,,
1328055500545950720,20.470047,20.779003,20.08324,0.69576263,0.30895615,0.3868065
1328055500545952000,20.074387,20.403473,19.73566,0.66781235,0.3290863,0.33872604
1328055500545953408,19.971148,20.43643,19.653069,0.78336143,0.46528244,0.318079
1328055500545953536,19.355045,19.255085,18.494434,0.76065063,-0.09996033,0.86061096
1328055500545953664,19.757074,,,,,
1328055500545954944,20.082113,,,,,
1328055500545955712,20.237991,20.824255,20.04505,0.7792053,0.58626366,0.19294167
1328055500545956992,19.946278,,,,,
1328055500545968640,19.642118,19.97418,19.251568,0.7226124,0.33206177,0.3905506
1328055500545972224,20.020157,20.344046,19.55455,0.78949547,0.32388878,0.4656067
1328055500545974784,20.384958,,,,,
1328055500545974912,18.394735,18.626173,17.948477,0.6776962,0.23143768,0.44625854
1328055500545975168,18.43255,18.725424,18.068789,0.6566353,0.29287338,0.3637619
1328055500545977344,19.418299,19.713959,19.036144,0.6778145,0.29566002,0.38215446
1328055500545977600,19.431944,19.85638,19.111437,0.7449436,0.42443657,0.32050705
1328055500545985408,18.490393,18.762615,18.13634,0.626276,0.27222252,0.3540535
1328055500545991552,18.47992,18.763847,18.146591,0.61725616,0.28392792,0.33332825
1328055500545991680,19.724245,,,,,
1328055500545997824,20.309023,20.896128,20.01788,0.8782482,0.5871048,0.29114342
1328055500545999232,20.000904,20.494814,19.753227,0.7415867,0.49390984,0.24767685
1328055500545999360,20.100468,20.652117,19.874855,0.77726173,0.5516491,0.22561264
1328055500546010496,20.18581,20.392662,19.42374,0.96892166,0.20685196,0.7620697
1328055500546012416,20.609802,18.170193,19.848417,-1.6782246,-2.4396095,0.76138496
1328055500546012544,20.39414,20.156832,19.146706,1.0101261,-0.2373085,1.2474346
1328055500546012672,20.896622,,,,,
1328055500546012800,20.07536,20.64704,19.82467,0.8223686,0.57168007,0.25068855
1328055500546015232,20.552538,20.86143,19.96541,0.896019,0.3088913,0.5871277
1328055500546019840,20.610851,,,,,
1328055500546030976,19.692307,20.009974,19.319904,0.6900692,0.317667,0.3724022
1328055500546031744,19.39134,19.37175,18.79902,0.5727291,-0.019590378,0.5923195
1328055500546033536,19.747282,,,,,
1328055500546033664,18.573328,,,,,
1328055500546034048,19.148832,19.357956,18.74328,0.6146755,0.20912361,0.4055519
1328055500546035072,18.60682,18.764853,18.156578,0.60827446,0.15803337,0.4502411
1328055500546037888,20.004192,20.512398,19.78297,0.72942734,0.5082054,0.22122192
1328055500546038400,20.130949,19.996958,19.721323,0.27563477,-0.13399124,0.409626
1328055500546038912,19.892094,,,,,
1328055500546039296,20.369167,20.509117,19.673822,0.8352947,0.1399498,0.6953449
1328055500546039424,19.89869,,,,,
1328055500546045440,21.04107,,,,,
1328055500546045568,20.391273,20.178398,19.827257,0.35114098,-0.21287537,0.56401634
1328055500546047872,19.13172,19.114735,18.35875,0.75598526,-0.01698494,0.7729702
1328055500546048512,21.011425,,,,,
1328055500546048768,19.825146,,,,,
1328055500546049536,20.138498,19.655043,19.030909,0.62413406,-0.48345566,1.1075897
1328055500546049664,20.161198,20.569736,19.486872,1.0828648,0.40853882,0.67432594
1328055500546054656,20.397266,19.917023,20.0413,-0.124277115,-0.48024368,0.35596657
1328055500546054912,20.623774,,,,,
1328055500546055040,20.120983,19.828424,19.060083,0.76834106,-0.29255867,1.0608997
1328055500546055168,20.581898,,,,,
1328055500546058240,19.025759,,,,,
1328055500546058368,17.873356,17.927757,17.245958,0.68179893,0.054401398,0.62739754
1328055500546059136,19.719482,,,,,
1328055500546063232,20.442873,20.777662,20.043507,0.73415565,0.33478928,0.39936638
1328055500546066304,20.184242,19.789387,19.002966,0.7864208,-0.3948555,1.1812763
1328055500546066432,20.0649,19.840427,19.063162,0.77726555,-0.22447205,1.0017376
1328055500546067840,20.143347,,,,,
1328055500546068096,19.310535,19.061808,18.329021,0.7327862,-0.2487278,0.981514
1328055500546068736,18.693905,,,,,
1328055500546069632,19.91592,,,,,
1328055500546069760,19.807686,19.51713,18.835749,0.6813812,-0.29055595,0.9719372
1328055500546077440,19.618994,19.947796,19.153889,0.79390717,0.3288021,0.46510506
1328055500546081280,21.038225,,,,,
1328055500546083712,18.82732,19.110012,18.518545,0.5914669,0.28269196,0.30877495
1328055500546087040,20.324785,20.938133,20.109083,0.82905006,0.613348,0.21570206
1328055500546089216,19.59817,19.961493,19.35166,0.60983276,0.3633232,0.24650955
