source_id,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp
4.68963126102406E+018,17.58125,18.187838,16.83127,1.3565674,0.60658836,0.749979
4.68963129108125E+018,18.881466,19.37253,18.255606,1.1169243,0.49106407,0.6258602
4.68963129108126E+018,18.263794,18.609713,17.78058,0.8291321,0.34591866,0.48321342
4.68963129108127E+018,18.678432,18.926605,18.048561,0.8780441,0.24817276,0.62987137
4.68963129537448E+018,18.79467,19.053709,18.130447,0.92326164,0.25903893,0.6642227
4.68963129537448E+018,15.6406355,16.090229,14.992786,1.0974426,0.44959354,0.6478491
4.68963129538379E+018,18.198078,18.665497,17.559683,1.105814,0.46741867,0.6383953
4.68963149723954E+018,13.044502,13.636762,12.312637,1.3241243,0.5922594,0.7318649
4.68963149723965E+018,18.451937,18.865578,17.968376,0.89720154,0.41364098,0.48356056
4.68963149723966E+018,18.664036,19.077091,18.14473,0.9323616,0.41305542,0.5193062
4.68963149723966E+018,18.327047,18.692318,17.864243,0.8280754,0.3652706,0.4628048
4.68963149725265E+018,18.843752,19.278727,18.390736,0.88799095,0.43497467,0.45301628
4.68963149725266E+018,18.493544,18.922298,17.932112,0.9901867,0.4287548,0.5614319
4.68963153159941E+018,18.439043,18.864498,17.926123,0.9383755,0.4254551,0.5129204
4.68963153161245E+018,18.754019,19.057926,18.22677,0.8311558,0.3039074,0.5272484
4.6896315358927E+018,18.276215,18.80742,17.614792,1.1926289,0.53120613,0.6614227
4.68963153590201E+018,17.242743,17.563393,16.770565,0.7928276,0.3206501,0.4721775
4.68963153590201E+018,18.803972,19.164095,18.294424,0.86967087,0.36012268,0.5095482
4.6896315359055E+018,18.040455,18.362371,17.565649,0.7967224,0.32191658,0.47480583
4.68963156595915E+018,18.932339,19.383577,18.335825,1.0477524,0.45123863,0.59651375
4.68963156595916E+018,18.557528,18.967857,18.056166,0.91169167,0.41032982,0.50136185
4.68963157026173E+018,16.637983,17.073792,16.035099,1.0386925,0.43580818,0.6028843
4.68963157026173E+018,18.715414,19.119066,18.153006,0.96606064,0.4036522,0.56240845
4.68963157026174E+018,16.316704,16.718777,15.68719,1.0315866,0.4020729,0.62951374
4.68963157026174E+018,13.882744,14.316001,13.25884,1.0571613,0.4332571,0.6239042
4.68963157026174E+018,17.222153,17.558176,16.752136,0.8060398,0.33602333,0.47001648
4.68963157026175E+018,17.23589,17.951515,16.44652,1.5049953,0.71562576,0.7893696
4.68963157026176E+018,18.012238,18.329514,17.519358,0.81015587,0.317276,0.49287987
4.68963157026176E+018,14.317503,14.829662,13.648974,1.1806879,0.51215935,0.66852856
4.68963157026524E+018,17.491251,17.808458,17.035364,0.7730942,0.31720734,0.45588684
4.68963160031891E+018,18.418097,18.820576,17.96264,0.85793495,0.40247917,0.45545578
4.68963160031891E+018,17.88511,18.203222,17.384563,0.8186588,0.31811142,0.5005474
4.68963160461216E+018,17.578833,17.923834,17.058895,0.86493874,0.34500122,0.5199375
4.68963160462146E+018,18.1579,18.491692,17.710464,0.7812271,0.33379173,0.44743538
4.68963160462146E+018,18.050295,18.411415,17.624725,0.78668976,0.36112022,0.42556953
4.68963160462146E+018,13.862358,14.310955,13.249539,1.0614157,0.44859695,0.6128187
4.68963160462148E+018,17.36551,17.688744,16.902063,0.7866802,0.32323265,0.46344757
4.68963163898119E+018,14.939401,15.370556,14.33772,1.032836,0.4311552,0.60168076
4.6896316389812E+018,16.745625,17.167004,16.144567,1.0224361,0.4213791,0.60105705
4.68963163898471E+018,18.722479,19.10641,18.211071,0.89533806,0.3839302,0.51140785
4.68963166903839E+018,17.265484,17.58585,16.78557,0.8002796,0.3203659,0.4799137
4.68963166903839E+018,18.831036,19.242588,18.373508,0.8690796,0.41155243,0.45752716
4.68963166903839E+018,18.294155,18.570086,17.803705,0.7663803,0.2759304,0.4904499
4.68963166903839E+018,18.138931,18.489632,17.667707,0.8219242,0.35070038,0.47122383
